,lat,long,async_cluster,async_congest_cluster
756,29.996347,-98.122024,1530,1764
757,30.02551,-98.111827,1541,684
758,30.067054,-98.102025,1643,1201
759,30.10241,-98.14819,1960,1416
760,30.133525,-98.106678,546,1122
761,30.271372,-98.086092,715,1132
762,29.908768,-97.917075,1571,1008
763,30.277913,-98.137608,200,1205
764,30.3165,-98.139466,1902,1546
765,30.291503,-98.177276,1603,790
766,30.24439,-98.18288,1160,1959
767,30.167197,-98.235175,1047,1358
768,30.185976,-98.229548,370,542
769,30.191844,-98.103685,1108,1123
770,30.184616,-98.091417,142,1123
771,29.876772,-97.898031,1150,1232
772,29.850646,-97.932248,78,1928
773,29.850705,-97.913015,6,1647
774,29.859432,-97.925423,1326,1928
775,29.835223,-97.937747,401,1922
776,29.855514,-97.945814,848,106
777,29.832686,-97.918297,401,1838
778,29.826014,-97.932603,920,413
779,29.807481,-97.955,1199,695
780,29.773576,-97.997444,1856,1605
781,29.786936,-97.976479,1856,1605
782,29.845097,-97.972475,664,1511
783,29.855842,-97.963431,427,113
784,29.836644,-97.955373,1067,1147
785,29.837248,-97.982015,1484,1523
786,29.825153,-97.995132,1474,1897
787,29.859848,-97.970835,427,850
788,29.814299,-98.008047,292,800
789,29.826534,-97.980837,1407,1080
790,29.813303,-97.980242,630,122
791,29.805415,-98.002584,1313,344
792,29.947011,-97.918627,1427,657
793,29.928589,-97.917713,1217,1625
794,30.501019,-97.716276,1696,1585
795,29.89784,-97.928405,159,123
796,29.837992,-97.945905,1196,1922
797,29.871145,-97.9443,403,1089
798,29.868781,-97.942805,1955,1998
799,29.863849,-97.941585,845,1803
800,29.863564,-97.948336,1895,1089
801,29.860725,-97.944829,845,1728
802,29.846717,-97.954871,231,1971
803,30.012564,-97.752352,578,159
804,30.067731,-97.825872,1793,1537
805,30.01983,-97.868262,1450,294
806,30.038809,-97.873747,1180,1457
807,30.067665,-97.849967,1712,673
808,30.08096,-97.83664,643,734
809,30.083844,-97.815399,194,854
810,30.142626,-97.856741,539,1070
811,30.126275,-97.877768,634,1767
812,30.103692,-97.899298,118,472
813,30.090338,-97.88967,66,630
814,29.959885,-97.801203,330,1018
815,29.989355,-97.816935,1288,80
816,29.953982,-97.862871,429,1351
817,29.993338,-97.863652,1509,807
818,30.005026,-97.844911,5,1377
819,30.017435,-97.826144,5,888
820,30.093477,-97.86188,1068,1935
821,30.080607,-97.8601,1068,1935
822,30.070587,-97.864712,1712,1916
823,29.953701,-97.889945,901,1702
824,29.973582,-97.882525,916,1874
825,29.983051,-97.900371,1389,1702
826,29.985158,-97.879181,1504,567
827,29.987072,-97.887542,489,1782
828,30.040951,-97.895792,1645,1457
829,30.021565,-97.896007,87,989
830,29.994624,-97.874248,1910,1025
831,29.991428,-97.879703,305,1068
832,29.996685,-97.8902,1670,526
833,29.927373,-97.884313,1472,1090
834,29.898203,-97.896467,1609,32
835,29.900537,-97.901977,1637,880
836,29.909386,-97.905904,1571,1497
837,29.936266,-97.889216,935,657
838,29.900711,-97.942748,1041,351
839,29.904187,-97.949324,695,1022
840,29.894799,-97.945184,1752,1944
841,29.932993,-97.839249,339,1417
842,29.909249,-97.869469,1777,347
843,29.893191,-97.890449,1004,317
844,29.9514,-97.81998,1819,1144
845,30.012707,-97.90673,489,989
846,30.276044,-97.858429,387,717
847,30.226363,-97.874022,206,334
848,30.174384,-97.984925,1128,1663
849,30.269483,-97.748407,1300,453
850,30.629693,-97.936611,397,257
851,30.56515,-97.878483,827,1188
852,30.671293,-97.949297,791,1819
853,30.639453,-97.894479,288,1785
854,30.561981,-97.854201,1816,1499
855,30.683345,-97.94289,791,1808
856,30.766585,-97.9192,96,767
857,30.629598,-97.845097,1877,581
858,30.639299,-97.6662,1443,798
859,30.642343,-97.674662,1443,1815
860,30.668799,-97.659879,1736,1472
861,30.628872,-97.671426,1424,648
862,30.668363,-97.686088,77,1983
863,30.880283,-97.824754,28,725
864,30.470096,-97.449694,1824,1
865,30.74618,-97.845772,192,1720
866,30.689129,-97.862864,1776,1634
867,30.575118,-97.820445,1307,10
868,30.876242,-97.77401,897,1224
869,30.840902,-97.747424,1270,1381
870,30.78796,-97.831057,1320,267
871,30.685782,-97.776485,1613,1313
872,30.658614,-97.695213,77,1983
873,30.637172,-97.681379,1935,976
874,30.629455,-97.700115,1979,1709
875,30.627732,-97.68395,1935,1925
876,30.852528,-97.680214,604,1642
877,30.831092,-97.612867,851,914
878,30.625071,-97.676133,1573,648
879,30.616469,-97.686217,693,1612
880,30.623086,-97.697171,1693,683
881,30.834316,-97.589673,987,1443
882,30.656402,-97.262914,2,1320
883,30.631001,-97.410462,1283,48
884,30.577103,-97.332716,1475,1640
885,30.577643,-97.392433,1717,1991
886,30.539989,-97.216877,1034,1301
887,30.549645,-97.386987,675,1906
888,30.567615,-97.398214,1036,1811
889,30.572072,-97.41793,1774,704
890,30.460507,-97.1884,963,1052
891,30.54927,-97.453586,1680,1115
892,29.861169,-97.937891,1324,772
893,29.864771,-97.935216,1324,1422
894,29.867991,-97.937213,1357,1616
895,29.870864,-97.934639,1357,101
896,29.864473,-97.916837,438,898
897,29.862569,-97.930338,1569,515
898,29.857715,-97.936981,1065,130
899,29.877395,-97.931265,942,1589
900,29.871417,-97.93772,1385,1989
901,29.875356,-97.933272,1524,502
902,29.870438,-97.94043,1385,1998
903,29.874089,-97.937071,975,116
904,29.879425,-97.934873,1524,656
905,29.873855,-97.941696,403,1989
906,29.882817,-97.936327,596,1905
907,29.888777,-97.953068,915,462
908,29.881982,-97.94009,1988,1732
909,29.884244,-97.940672,1737,1227
910,29.875972,-97.939316,367,416
911,29.880838,-97.938202,1988,1905
912,29.88466,-97.938557,1546,1227
913,29.88739,-97.941105,293,1558
914,29.866701,-97.955129,456,997
915,29.859982,-97.953523,1008,1868
916,29.871867,-97.948372,1064,1003
917,29.87049,-97.955337,976,571
918,29.892357,-97.94926,76,676
919,29.877414,-97.937005,975,656
920,29.846154,-97.898921,560,1647
921,29.883181,-97.956601,475,1066
922,29.890512,-97.962115,475,91
923,30.581871,-97.431543,1237,1790
924,30.570241,-97.845304,1462,1475
925,30.547881,-97.832053,1462,1373
926,30.516189,-97.819854,837,1481
927,30.498781,-97.810987,1325,1223
928,30.476706,-97.789975,1069,262
929,30.526117,-97.8279,1164,1481
930,30.532518,-97.804664,1538,119
931,30.537807,-97.790202,1200,454
932,30.52354,-97.78296,1122,24
933,30.65866,-97.776031,1880,388
934,30.658855,-97.849323,1334,396
935,30.678669,-97.678827,958,925
936,30.69052,-97.662227,1529,1624
937,30.69345,-97.644873,1105,1231
938,30.70634,-97.676452,593,764
939,30.717388,-97.745749,1019,878
940,30.756782,-97.762274,1222,820
941,30.84433,-97.792283,741,163
942,30.83935,-97.791475,662,163
943,30.84407,-97.797976,1623,163
944,30.833925,-97.833141,1908,129
945,30.820892,-97.877474,723,366
946,30.809086,-97.788775,1562,1306
947,30.787546,-97.733844,123,162
948,30.594021,-97.681147,1588,8
949,30.592574,-97.705395,1090,1308
950,30.610956,-97.746309,1506,1490
951,30.624548,-97.751006,1173,1230
952,30.603434,-97.659525,657,1294
953,30.605496,-97.646404,1962,1896
954,30.633028,-97.636136,1689,22
955,30.623878,-97.634323,1962,1766
956,30.6491,-97.637474,1429,843
957,30.675787,-97.63588,1838,1714
958,30.67039,-97.646313,1550,1756
959,30.659924,-97.615333,1838,1918
960,30.68416,-97.648796,1258,784
961,30.580698,-97.634348,483,1182
962,30.688393,-97.56823,888,1074
963,30.605618,-97.407175,1006,664
964,30.547251,-97.412218,364,1844
965,30.572237,-97.424569,1113,1029
966,30.650184,-97.46063,1794,1518
967,30.675472,-97.416823,294,553
968,30.749076,-97.498686,1583,1748
969,30.728051,-97.451663,733,732
970,30.75436,-97.408646,125,78
971,30.570439,-97.411401,1948,94
972,30.43632,-97.251463,423,1449
973,30.472299,-97.262528,1034,1505
974,30.48328,-97.224474,1744,1505
975,30.445868,-97.232566,1744,1505
976,30.479296,-97.306116,658,1927
977,30.43847,-97.286145,2000,1449
978,30.443943,-97.370321,1886,1480
979,30.455046,-97.339311,1698,324
980,30.515092,-97.408642,1446,859
981,30.488553,-97.410368,753,95
982,30.479036,-97.392374,716,839
983,30.493829,-97.35547,1449,1948
984,30.522277,-97.308176,658,491
985,30.505589,-97.247565,1213,1301
986,30.504025,-97.182869,789,474
987,30.565058,-97.259618,1755,42
988,30.62155,-97.263684,1826,1320
989,30.631593,-97.319296,309,1593
990,30.660884,-97.299336,1852,1464
991,30.599844,-97.309353,1336,753
992,30.590803,-97.346743,1143,1149
993,30.621102,-97.369973,639,200
994,30.65527,-97.346524,1890,1882
995,30.584139,-97.4234,201,1790
996,30.560575,-97.423818,554,613
997,30.555834,-97.41098,148,1852
998,30.581104,-97.381876,1071,38
999,30.511418,-97.468827,1593,789
1000,30.526407,-97.530192,1925,812
1001,30.517308,-97.502997,1593,1917
1002,30.509986,-97.55816,913,204
1003,30.477489,-97.481873,1824,896
1004,30.575191,-97.510374,884,1678
1005,30.578301,-97.465299,1136,1678
1006,30.58379,-97.592003,115,209
1007,30.581783,-97.6213,390,1859
1008,30.603935,-97.594838,1147,27
1009,30.593494,-97.559051,991,1432
1010,30.571888,-97.562385,884,1831
1011,30.550444,-97.586759,854,797
1012,30.544585,-97.60774,909,430
1013,30.559709,-97.615336,98,1303
1014,30.612544,-97.569962,760,1817
1015,30.603709,-97.521503,1929,575
1016,30.657724,-97.497322,1763,1253
1017,30.681438,-97.518758,734,1867
1018,30.684143,-97.475931,1899,1978
1019,30.727033,-97.485999,1184,1933
1020,30.741662,-97.534252,1236,775
1021,30.707529,-97.522309,734,394
1022,30.767866,-97.516497,31,305
1023,30.804915,-97.569578,335,1645
1024,30.750264,-97.681406,1219,1744
1025,30.791238,-97.642916,589,202
1026,30.69837,-97.627671,1379,507
1027,30.682848,-97.597727,416,63
1028,30.715183,-97.599677,1735,1555
1029,30.726483,-97.560001,1293,394
1030,30.652202,-97.567221,927,1256
1031,30.658509,-97.527026,1950,49
1032,30.744464,-97.349428,368,1110
1033,30.723527,-97.294568,573,1335
1034,30.718481,-97.340303,873,19
1035,30.711832,-97.41274,368,1110
1036,30.699874,-97.356277,573,1981
1037,30.721099,-97.804395,1356,557
1038,30.713284,-97.917453,1776,1326
1039,30.707511,-97.937796,1363,1755
1040,30.505476,-97.850632,375,166
1041,30.502098,-97.831932,730,636
1042,30.511753,-97.834159,131,950
1043,30.043099,-97.852821,1095,673
1044,30.521169,-97.847519,957,1734
1045,30.524123,-97.837526,451,905
1046,30.550258,-97.847503,1,1458
1047,30.536438,-97.857691,439,1723
1048,30.465145,-97.829934,1934,1629
1049,30.740886,-97.717294,336,98
1050,30.476281,-97.719732,1372,429
1051,30.489708,-97.655412,951,1098
1052,30.587174,-97.415829,1756,1631
1053,30.405887,-98.02832,1492,264
1054,30.49147,-97.824934,522,562
1055,30.47081,-97.820694,1871,1046
1056,30.530568,-97.821047,673,614
1057,30.539373,-97.783615,1502,382
1058,30.527955,-97.767089,1177,279
1059,30.506117,-97.763655,831,519
1060,30.491587,-97.764424,759,1323
1061,30.48459,-97.794481,779,1658
1062,30.498519,-97.782491,1512,1973
1063,30.488025,-97.78106,1972,178
1064,30.48333,-97.840841,559,640
1065,30.545795,-97.825633,993,687
1066,30.546888,-97.806481,1659,237
1067,30.600584,-97.804895,1710,1385
1068,30.628699,-97.811,1877,581
1069,30.508377,-97.815848,837,1564
1070,30.52396,-97.791741,1893,1680
1071,30.507357,-97.806002,1679,1012
1072,30.511773,-97.789939,1786,142
1073,30.486395,-97.805868,1676,1269
1074,30.492048,-97.5281,432,1179
1075,30.905132,-97.800454,28,1224
1076,30.887022,-97.703803,604,1642
1077,30.857003,-97.589002,987,244
1078,30.837785,-97.539898,1523,180
1079,30.670972,-97.244333,1852,71
1080,30.794371,-97.425623,125,757
1081,30.826011,-97.51054,1812,1259
1082,30.747149,-97.300292,873,19
1083,30.171221,-97.519633,1126,273
1084,30.136738,-97.560852,1804,1078
1085,30.217666,-97.479311,1975,1826
1086,30.32676,-97.419806,319,1970
1087,30.359273,-97.397532,1025,1794
1088,30.351976,-97.39802,1186,1091
1089,30.397006,-97.36545,465,392
1090,30.42561,-97.259456,423,1449
1091,30.529067,-97.185122,83,474
1092,30.474429,-97.162178,963,584
1093,30.609838,-97.218848,1755,42
1094,29.934113,-98.150473,517,1528
1095,29.82497,-97.918829,401,1922
1096,29.800449,-98.015358,655,344
1097,29.812023,-98.018414,292,800
1098,29.806018,-97.944241,9,413
1099,29.835521,-97.9049,323,1838
1100,29.930219,-97.813404,545,1704
1101,30.0113,-97.687029,1969,1459
1102,29.988874,-97.742832,578,582
1103,29.9607,-97.773983,330,1787
1104,30.030532,-97.672595,1085,915
1105,30.102202,-97.609481,1279,1028
1106,29.994705,-98.236289,807,170
1107,30.106389,-98.270406,1018,456
1108,30.270539,-98.206818,1603,790
1109,30.15493,-98.251617,1891,1358
1110,30.193282,-98.236528,1658,945
1111,30.320581,-98.18806,1603,372
1112,30.422055,-98.127277,641,31
1113,30.530257,-98.103332,653,1559
1114,30.659689,-98.030267,327,537
1115,30.709085,-98.002919,791,1808
1116,30.840504,-97.903407,723,366
1117,29.869985,-97.892405,1150,1762
1118,30.43398,-98.04384,1492,264
1119,30.4147,-97.974328,1878,978
1120,30.406566,-97.85219,414,1057
1121,30.416801,-97.846884,1840,1900
1122,30.407083,-97.761927,20,1469
1123,30.409064,-97.764124,20,1469
1124,30.408449,-97.758688,20,1166
1125,30.408061,-97.744922,1115,297
1126,30.41402,-97.745725,1739,297
1127,30.407847,-97.744691,1537,62
1128,30.415637,-97.745701,1739,297
1129,30.412533,-97.731664,594,215
1130,30.407919,-97.715814,225,678
1131,30.40912,-97.716095,1685,137
1132,30.410378,-97.684787,306,1135
1133,30.407524,-97.677913,306,1135
1134,30.415302,-97.676469,306,114
1135,30.409447,-97.647814,121,1857
1136,30.231017,-97.516594,1975,1826
1137,30.236316,-97.520151,3,681
1138,30.401773,-97.634956,574,1109
1139,30.413554,-97.623711,574,1157
1140,30.395078,-97.589682,1212,1463
1141,30.416815,-97.575833,1876,1556
1142,30.30344,-97.526112,636,686
1143,30.307684,-97.514671,1419,714
1144,30.33638,-97.51792,687,1350
1145,30.334995,-97.509891,687,1350
1146,30.375385,-97.528483,1957,1474
1147,30.397315,-97.519255,88,1611
1148,30.408455,-97.512478,972,1611
1149,30.409589,-98.109364,641,31
1150,30.385513,-98.086011,1340,55
1151,30.406921,-98.058975,1492,264
1152,30.407793,-97.874061,1992,1292
1153,30.439673,-97.873379,17,1265
1154,30.403618,-97.853717,414,1057
1155,30.410956,-97.791897,836,921
1156,30.399573,-97.783123,836,1075
1157,30.411092,-97.768154,20,1469
1158,30.404545,-97.768691,1656,1469
1159,30.409917,-97.747504,1080,1166
1160,30.407781,-97.747856,1537,1166
1161,30.414459,-97.746412,141,1200
1162,30.407968,-97.745632,1537,1200
1163,30.413568,-97.745912,515,1200
1164,30.405556,-97.745455,515,1200
1165,30.406374,-97.724071,1945,1142
1166,30.408849,-97.7147,1050,137
1167,30.407206,-97.721641,1050,885
1168,30.408731,-97.712834,1938,678
1169,30.407364,-97.714123,225,678
1170,30.409801,-97.711471,1938,1142
1171,30.408358,-97.715529,1938,1142
1172,30.407968,-97.696596,1482,1718
1173,30.412293,-97.67463,1791,114
1174,30.40787,-97.675483,315,114
1175,30.4133,-97.673628,1791,114
1176,30.403298,-97.675161,1791,114
1177,30.414308,-97.672668,1190,1889
1178,30.406589,-97.674045,665,1434
1179,30.412976,-97.672042,152,1889
1180,30.407529,-97.673112,315,770
1181,30.403013,-97.605632,52,907
1182,30.400877,-97.545066,1876,1450
1183,30.425266,-97.532488,778,1343
1184,30.407188,-97.541096,88,1450
1185,30.505154,-97.519605,1857,913
1186,30.51811,-97.517307,607,1917
1187,30.539446,-97.527361,1925,812
1188,30.537219,-97.513917,607,266
1189,30.546126,-97.526327,1851,812
1190,30.550371,-97.502511,1246,1006
1191,30.593317,-97.519759,712,251
1192,30.59844,-97.503766,712,1637
1193,30.637256,-97.519283,1950,49
1194,30.637913,-97.503543,369,185
1195,30.674133,-97.519584,369,1867
1196,30.655746,-97.51178,369,1867
1197,30.715859,-97.509234,454,1933
1198,30.736201,-97.517674,454,775
1199,30.72774,-97.51612,454,775
1200,30.786327,-97.570382,1206,1645
1201,30.813891,-97.514762,1812,1259
1202,30.753481,-97.522255,196,775
1203,30.759103,-97.502626,1583,305
1204,30.276789,-97.502484,42,1847
1205,30.294375,-97.524078,749,714
1206,30.350266,-97.500359,1848,791
1207,30.410372,-97.51129,972,765
1208,30.397977,-97.470816,1197,469
1209,30.405153,-97.499596,1197,469
1210,30.418875,-97.427254,654,424
1211,30.415024,-97.460113,654,511
1212,30.399374,-97.381992,654,424
1213,30.410031,-97.37493,465,392
1214,30.417783,-97.521358,778,1606
1215,30.443669,-97.517121,964,638
1216,30.440796,-97.521724,1798,638
1217,30.493528,-97.493465,1593,494
1218,30.589415,-97.53659,884,251
1219,30.607574,-97.506741,1929,575
1220,30.615287,-97.542575,552,745
1221,30.666963,-97.495278,369,1253
1222,30.687437,-97.492532,734,1253
1223,30.690823,-97.524148,734,1253
1224,30.729133,-97.531196,1293,444
1225,30.783688,-97.524716,31,757
1226,30.740209,-97.493845,1583,1748
1227,30.766484,-97.479858,31,948
1228,30.410299,-97.695637,1754,1401
1229,30.412131,-97.702847,1482,1718
1230,30.408633,-97.70461,1970,1718
1231,30.410893,-97.709342,1970,489
1232,30.413835,-97.661196,121,670
1233,30.405328,-97.66238,315,770
1234,30.42208,-97.625593,366,1824
1235,30.40409,-97.637802,796,1824
1236,29.987074,-98.049768,1226,349
1237,29.984562,-98.038465,32,1632
1238,30.026318,-98.043982,571,1907
1239,30.03215,-98.039656,571,1285
1240,30.052957,-98.049297,1707,1285
1241,30.047991,-98.025834,1707,1285
1242,30.1098,-98.068304,1646,1122
1243,30.123192,-98.031115,1720,1122
1244,30.131643,-98.031699,562,1346
1245,30.149237,-98.051563,453,145
1246,30.153385,-98.016194,453,145
1247,30.286319,-98.064664,1924,1132
1248,30.291368,-98.034598,1924,529
1249,30.355722,-98.066735,549,1108
1250,30.331214,-98.024116,412,1108
1251,30.37458,-98.041928,1492,264
1252,29.883707,-97.965652,1796,91
1253,29.893214,-97.964866,1883,1869
1254,29.886653,-97.962478,475,91
1255,29.887965,-97.953982,475,36
1256,29.884175,-97.948286,334,1170
1257,29.884944,-97.949509,915,1170
1258,29.885791,-97.945866,1811,439
1259,29.884912,-97.942571,1555,1112
1260,29.88521,-97.940536,1737,909
1261,29.884527,-97.923961,1015,877
1262,29.885258,-97.929695,382,637
1263,29.882201,-97.921188,1507,320
1264,29.886173,-97.918068,602,175
1265,29.883649,-97.922986,1015,548
1266,29.882561,-97.921502,1653,67
1267,29.887678,-97.917035,1653,67
1268,29.887809,-97.916563,794,175
1269,29.884282,-97.908492,585,1952
1270,29.888212,-97.9054,585,1952
1271,29.882033,-97.895876,600,1576
1272,29.888655,-97.886721,1004,317
1273,29.940677,-98.022744,32,1632
1274,29.908608,-98.008721,1959,1632
1275,29.917247,-98.051817,1959,942
1276,29.885597,-97.946803,398,1493
1277,29.884687,-97.943954,1594,1799
1278,29.883846,-97.94376,1423,439
1279,29.885079,-97.941552,1116,1112
1280,29.884391,-97.941438,1116,1706
1281,29.885267,-97.940102,55,909
1282,29.884481,-97.940026,1622,1227
1283,29.883169,-97.93868,1292,1202
1284,29.884754,-97.936819,1546,177
1285,29.883316,-97.93731,1639,1905
1286,29.884907,-97.930244,709,637
1287,29.88435,-97.931116,709,637
1288,29.886723,-97.919149,1654,548
1289,29.883183,-97.922476,1507,548
1290,29.888646,-97.916622,1654,1137
1291,29.882931,-97.92178,1248,538
1292,30.193978,-98.03592,1163,831
1293,30.194871,-98.049602,1163,607
1294,30.245989,-98.027316,700,1996
1295,30.246378,-98.043262,1245,1996
1296,30.345872,-98.027208,110,1108
1297,30.159975,-98.178438,1170,1111
1298,30.129515,-98.173062,466,1172
1299,30.143223,-98.135221,1058,912
1300,30.157746,-98.131657,1170,975
1301,30.144817,-98.089328,1312,912
1302,30.16069,-98.090996,1312,1163
1303,30.167313,-98.085854,235,1163
1304,30.13787,-98.157966,466,912
1305,29.967769,-98.189493,807,1825
1306,29.981565,-98.147097,807,1825
1307,30.035229,-98.179821,374,1042
1308,30.058892,-98.162858,374,1042
1309,30.089786,-98.19487,1434,1510
1310,30.08205,-98.171247,1434,1510
1311,30.104379,-98.17688,466,292
1312,30.126281,-98.170259,466,1172
1313,30.004317,-98.18761,807,1544
1314,30.012098,-98.120381,1859,750
1315,30.019125,-98.130309,1859,750
1316,29.999239,-98.101129,896,684
1317,30.02115,-98.101837,1541,684
1318,30.009134,-98.077175,1226,1907
1319,30.015618,-98.070197,865,1907
1320,30.008634,-98.051193,571,1907
1321,30.020471,-98.153274,1859,1544
1322,30.094404,-98.170976,1960,292
1323,30.000072,-98.200099,807,170
1324,30.101001,-98.223676,1203,39
1325,30.047826,-98.198919,872,1510
1326,30.097785,-98.239317,1018,456
1327,30.096546,-98.216512,1203,39
1328,30.099451,-98.18839,1203,292
1329,29.974506,-98.092413,156,437
