minute,type,VMT,origin_walk,dest_walk,total_walk
105,Arrival,89284.8,0,0,0
105,Reallocation,51321.59999999999,0,0,0
105,Ride,82332.79999999999,0,0,0
106,Arrival,93676.0,0,0,0
106,Dropped,63439.20000000001,0,0,0
106,Reallocation,165897.60000000003,0,0,0
106,Ride,117189.6,0,0,0
107,Arrival,103769.59999999998,0,0,0
107,Rideshare,119856.00000000001,0,0,0
108,Arrival,64680.0,0,0,0
109,Arrival,109164.00000000001,0,0,0
109,Ride,163204.80000000002,0,0,0
110,Ride,71776.31999999999,0,0,0
111,Arrival,57552.0,0,0,0
111,Reallocation,85113.60000000002,0,0,0
111,Ride,104253.6,0,0,0
112,Arrival,40233.59999999999,0,0,0
112,Reallocation,196838.3999999999,0,0,0
112,Ride,81787.2,0,0,0
113,Arrival,82354.79999999999,0,0,0
113,Ride,63122.39999999999,0,0,0
114,Arrival,135467.19999999995,0,0,0
115,Arrival,181948.80000000005,0,0,0
115,Reallocation,39758.399999999994,0,0,0
115,Ride,129254.40000000001,0,0,0
116,Ride,70329.59999999998,0,0,0
116,Rideshare,180628.8,0,0,0
117,Arrival,100095.59999999995,0,0,0
117,Dropped,80256.0,0,0,0
117,Ride,32630.4,0,0,0
118,Arrival,110457.59999999998,0,0,0
118,Ride,62568.00000000001,0,0,0
118,Rideshare,157660.80000000005,0,0,0
119,Arrival,130099.2,0,0,0
119,Ride,106920.0,0,0,0
120,Arrival,141838.4,0,0,0
120,Ride,113651.99999999996,0,0,0
121,Arrival,137068.79999999996,0,0,0
122,Arrival,132422.4,0,0,0
122,Ride,15655.200000000003,0,0,0
123,Arrival,81443.99999999999,0,0,0
123,Ride,108979.19999999998,0,0,0
124,Arrival,77915.20000000001,0,0,0
124,Ride,85219.20000000003,0,0,0
125,Arrival,88105.60000000002,0,0,0
