minute,vehicles_at_PUDOs,vehicles_enroute,vehicles reallocating,num_rideshares
682,10443.90780141844,1945.6950354609928,110.39716312056737,252.0212765957447
683,10542.412844036697,1846.5871559633028,111.0,241.38532110091742
684,10403.076763485476,1981.914937759336,115.00829875518673,254.78838174273858
685,10442.796747967479,1942.2276422764228,114.97560975609755,252.1788617886179
686,10539.880952380952,1846.8253968253969,113.2936507936508,241.33333333333334
687,10418.75615212528,1965.8434004474273,115.40044742729306,251.2572706935123
688,10448.166666666666,1939.231884057971,112.60144927536231,246.20289855072463
689,10552.777777777777,1835.7619047619048,111.46031746031746,231.23015873015873
690,10436.351063829787,1950.7042553191488,112.94468085106384,249.47021276595746
691,10489.527027027027,1903.527027027027,106.94594594594595,242.54054054054055
692,10604.950704225352,1791.3098591549297,103.7394366197183,232.7887323943662
693,10468.040650406505,1930.4268292682927,101.53252032520325,244.70325203252034
694,10481.641221374046,1927.2900763358778,91.06870229007633,251.45801526717557
695,10577.253846153846,1835.053846153846,87.6923076923077,235.90769230769232
696,10453.00209643606,1957.8658280922432,89.13207547169812,250.13626834381552
697,10499.661016949152,1912.3389830508474,88.0,253.9406779661017
698,10591.22641509434,1821.9811320754718,86.79245283018868,243.31132075471697
699,10467.512528473804,1943.0410022779042,89.44646924829158,263.6719817767654
700,10518.513513513513,1893.6756756756756,87.8108108108108,268.52702702702703
701,10627.02380952381,1789.0873015873017,83.88888888888889,252.46031746031747
702,10494.513918629551,1921.169164882227,84.3169164882227,265.18415417558884
703,10515.408,1901.624,82.968,264.416
704,10608.132075471698,1811.9716981132076,79.89622641509433,252.08490566037736
705,10478.33125,1946.0020833333333,75.66666666666667,270.06041666666664
706,10520.18320610687,1911.8167938931297,68.0,261.98473282442745
707,10616.666666666666,1815.6904761904761,67.64285714285714,246.62698412698413
708,10483.322067594434,1947.5367793240557,69.14115308151094,267.9244532803181
709,10529.081967213115,1906.4262295081967,64.49180327868852,268.05737704918033
710,10617.871212121212,1819.1136363636363,63.015151515151516,249.9469696969697
711,10510.63169642857,1926.111607142857,63.25669642857143,263.4174107142857
712,10560.385185185185,1880.9333333333334,58.681481481481484,257.6
713,10668.868965517242,1774.9241379310345,56.206896551724135,238.73103448275862
714,10554.312775330396,1887.6674008810573,58.019823788546255,248.94273127753303
715,10563.796875,1879.0234375,57.1796875,244.890625
716,10647.245901639344,1797.9426229508197,54.81147540983606,228.94262295081967
717,10529.272935779816,1916.1467889908256,54.580275229357795,245.8440366972477
718,10538.746031746032,1906.595238095238,54.65873015873016,247.81746031746033
719,10630.007751937985,1816.906976744186,53.08527131782946,233.31782945736435
720,10283.179358717434,2158.8386773547095,57.98196392785571,304.0380761523046
721,10161.796052631578,2276.5131578947367,61.69078947368421,344.20394736842104
722,10265.029197080292,2174.4452554744526,60.52554744525548,327.94890510948903
723,10068.189358372458,2367.9530516431923,63.85758998435055,360.1392801251956
724,10070.465753424658,2365.5342465753424,64.0,368.40410958904107
725,10180.668918918918,2256.9864864864867,62.3445945945946,349.2905405405405
726,10017.301666666666,2418.8816666666667,63.81666666666667,373.9166666666667
727,10050.812903225806,2384.367741935484,64.81935483870967,374.8451612903226
728,10171.848101265823,2265.6708860759495,62.48101265822785,364.246835443038
729,10003.020472440945,2433.048818897638,63.93070866141732,395.251968503937
730,10032.292993630574,2405.707006369427,62.0,395.5350318471338
731,10141.070422535211,2298.0774647887324,60.852112676056336,378.57042253521126
732,9971.004901960785,2466.6830065359477,62.31209150326797,416.7516339869281
733,9998.194968553458,2441.805031446541,60.0,425.5345911949685
734,10107.622641509433,2332.289308176101,60.088050314465406,411.64150943396226
735,9922.640186915887,2516.772585669782,60.587227414330215,448.7227414330218
736,9955.626506024097,2486.9457831325303,57.4277108433735,455.6686746987952
737,10070.5,2374.3,55.2,430.46666666666664
738,9892.06212121212,2552.1318181818183,55.806060606060605,460.42121212121214
739,9892.234636871508,2553.5083798882683,54.25698324022346,465.0335195530726
740,10013.08092485549,2436.8901734104047,50.028901734104046,441.15606936416185
741,9829.92946708464,2618.0548589341693,52.01567398119122,472.717868338558
742,9828.459119496856,2623.6792452830186,47.861635220125784,481.17610062893084
743,9944.69411764706,2509.3058823529414,46.0,456.9117647058824
744,9741.83257918552,2709.0165912518855,49.15082956259427,479.69079939668177
745,9759.967741935483,2689.032258064516,51.0,487.5860215053763
746,9885.64161849711,2565.375722543353,48.982658959537574,458.0982658959538
747,9703.184732824428,2746.0763358778627,50.738931297709925,484.0290076335878
748,9724.870786516854,2724.4157303370785,50.71348314606742,470.685393258427
749,9852.554404145078,2598.7098445595857,48.73575129533679,444.51295336787564
750,9652.736842105263,2798.0739687055475,49.189189189189186,478.79943100995735
751,9659.351515151515,2791.939393939394,48.70909090909091,489.04242424242426
752,9770.795454545454,2681.568181818182,47.63636363636363,462.0
753,9614.85737439222,2840.452188006483,44.690437601296594,492.4959481361426
754,9659.082872928177,2797.027624309392,43.889502762430936,483.6629834254144
755,9801.870786516854,2655.887640449438,42.241573033707866,461.2696629213483
756,9622.377976190477,2834.592261904762,43.029761904761905,498.9345238095238
757,9643.07650273224,2812.9234972677596,44.0,501.62295081967216
758,9779.458937198067,2676.855072463768,43.68599033816425,477.56038647342996
759,9621.182908545727,2834.5097451274364,44.30734632683658,500.47076461769115
760,9671.413173652694,2785.5868263473053,43.0,487.35928143712573
761,9786.98,2670.02,43.0,456.5
762,9619.154422788606,2835.0824587706147,45.76311844077961,492.54422788605694
763,9667.2,2788.8,44.0,491.62051282051283
764,9785.892307692307,2670.866666666667,43.241025641025644,459.6717948717949
765,9608.332361516035,2847.814868804665,43.852769679300295,494.23760932944606
766,9633.382165605095,2823.171974522293,43.445859872611464,499.10828025477707
767,9732.041666666666,2723.96875,43.989583333333336,469.4791666666667
768,9559.924219910847,2897.044576523031,43.031203566121846,513.1753343239227
769,9588.417475728156,2869.864077669903,41.71844660194175,523.3349514563107
770,9724.79802955665,2734.3546798029556,40.847290640394085,490.88669950738915
771,9562.96011816839,2895.3353028064994,41.70457902511078,518.9379615952732
772,9622.5,2838.5588235294117,38.94117647058823,521.6470588235294
773,9754.669724770642,2708.330275229358,37.0,494.08715596330273
774,9574.678461538462,2858.213846153846,67.1076923076923,527.2738461538462
775,9603.742105263158,2825.257894736842,71.0,516.3368421052631
776,9718.148936170213,2710.851063829787,71.0,484.4574468085106
777,9523.082517482517,2903.9244755244754,72.99300699300699,516.7412587412588
778,9545.066326530612,2883.5255102040815,71.40816326530613,520.8826530612245
779,9654.290502793296,2775.709497206704,70.0,491.44692737430165
780,9288.82882882883,3135.673873873874,75.4972972972973,576.5738738738738
781,9210.019607843138,3213.3186274509803,76.66176470588235,630.7843137254902
782,9344.995283018869,3080.056603773585,74.94811320754717,602.4481132075472
783,9217.561224489797,3208.2942176870747,74.14455782312925,622.2448979591836
784,9298.376963350785,3128.167539267016,73.45549738219896,608.2879581151833
785,9424.754901960785,3003.2450980392155,72.0,580.8627450980392
786,9295.615120274913,3131.6993127147766,72.68556701030928,597.0189003436426
787,9348.292237442922,3080.4109589041095,71.29680365296804,573.3196347031964
788,9478.986363636364,2950.7818181818184,70.23181818181818,538.8409090909091
789,9341.355848434925,3088.794069192751,69.8500823723229,556.996705107084
790,9389.573033707866,3040.9101123595506,69.51685393258427,547.0280898876405
791,9498.113402061856,2933.257731958763,68.62886597938144,515.2216494845361
792,9350.671899529043,3081.039246467818,68.28885400313972,539.9733124018838
793,9422.635897435897,3010.14358974359,67.22051282051282,524.1743589743589
794,9538.436936936936,2895.6846846846847,65.87837837837837,491.8288288288288
795,9378.67543859649,3030.4929824561405,90.83157894736843,498.5543859649123
796,9422.943181818182,2976.465909090909,100.5909090909091,481.71590909090907
797,9535.675257731958,2863.3350515463917,100.98969072164948,452.83505154639175
798,9394.437282229965,3003.405923344948,102.15679442508711,468.4773519163763
799,9452.415,2944.845,102.74,457.025
800,9576.116402116402,2821.8835978835978,102.0,435.13227513227514
801,9428.765273311898,2961.3295819935693,109.90514469453376,456.12861736334406
802,9491.162790697674,2895.220930232558,113.61627906976744,447.9418604651163
803,9592.129032258064,2794.7258064516127,113.14516129032258,420.3333333333333
804,9432.59677419355,2933.624193548387,133.77903225806452,440.8725806451613
805,9501.032110091743,2869.3394495412845,129.62844036697248,437.6238532110092
806,9628.48128342246,2760.5989304812833,110.91978609625669,409.048128342246
807,9494.75453047776,2897.4019769357496,107.84349258649094,438.8698517298188
808,9553.09090909091,2838.3920454545455,108.51704545454545,429.625
809,9667.5101010101,2724.8535353535353,107.63636363636364,403.7878787878788
810,9518.386666666667,2871.7833333333333,109.83,429.225
811,9534.017341040462,2855.9306358381505,110.05202312138728,424.57225433526014
812,9646.926315789473,2743.1526315789474,109.92105263157895,397.3421052631579
813,9518.455985915492,2871.9207746478874,109.62323943661971,424.375
814,9579.849462365592,2811.064516129032,109.08602150537635,423.89784946236557
815,9690.51282051282,2701.4871794871797,108.0,399.01025641025643
816,9562.74823943662,2828.7147887323945,108.53697183098592,427.03169014084506
817,9617.980198019803,2774.4653465346537,107.55445544554455,422.16336633663366
818,9741.733333333334,2649.277777777778,108.9888888888889,394.24444444444447
819,9601.39898989899,2783.5050505050503,115.0959595959596,425.8855218855219
820,9641.436170212766,2743.7925531914893,114.77127659574468,414.6595744680851
821,9744.388888888889,2642.1277777777777,113.48333333333333,392.6111111111111
822,9570.959219858156,2789.7624113475176,139.27836879432624,418.1843971631206
823,9584.762162162162,2770.237837837838,145.0,409.0972972972973
824,9693.680628272252,2660.6544502617803,145.66492146596858,378.586387434555
825,9535.983525535421,2816.0098846787478,148.00658978583195,399.02306425041184
826,9572.88383838384,2786.9646464646466,140.15151515151516,403.2121212121212
827,9703.157894736842,2681.3526315789472,115.48947368421052,380.8263157894737
828,9559.166666666666,2821.2908163265306,119.54251700680273,400.53401360544217
829,9618.362244897959,2760.5204081632655,121.11734693877551,394.8724489795918
830,9735.829545454546,2644.159090909091,120.01136363636364,369.42045454545456
831,9605.008976660682,2772.7486535008975,122.2423698384201,398.6624775583483
832,9636.810344827587,2751.4310344827586,111.75862068965517,395.5057471264368
833,9746.158536585366,2645.4451219512193,108.39634146341463,375.5731707317073
834,9592.135433070865,2795.647244094488,112.21732283464567,413.65511811023623
835,9649.637837837838,2750.0810810810813,100.28108108108108,415.58378378378376
836,9756.517647058823,2644.3176470588237,99.16470588235295,392.65294117647056
837,9594.035256410256,2802.269230769231,103.69551282051282,436.20512820512823
