,0
247555,126
247556,126
247557,43
247558,43
247559,151
247560,151
247561,9
247562,9
247563,21
247564,21
247565,86
247566,86
247567,4
247568,4
247569,21
247570,154
247571,77
247572,77
247573,192
247574,192
247575,154
247576,239
247577,67
247578,67
247579,239
247580,125
247581,200
247582,200
247583,103
247584,103
247585,219
247586,219
247587,229
247588,229
247589,125
247590,21
247591,117
247592,117
247593,160
247594,160
247595,229
247596,229
247597,21
247598,21
247599,207
247600,207
247601,190
247602,190
247603,207
247604,207
247605,88
247606,88
247607,229
247608,229
247609,21
247610,239
247611,144
247612,144
247613,219
247614,219
247615,195
247616,195
247617,239
247618,239
247619,227
247620,227
247621,108
247622,108
247623,65
247624,65
247625,239
247626,239
247627,159
247628,159
247629,45
247630,45
247631,113
247632,113
247633,223
247634,223
247635,16
247636,16
247637,222
247638,222
247639,239
247640,21
247641,86
247642,86
247643,86
247644,86
247645,130
247646,130
247647,21
247648,21
247649,225
247650,225
247651,67
247652,67
247653,43
247654,43
247655,21
247656,247
247657,112
247658,112
247659,247
247660,21
247661,179
247662,179
247663,108
247664,108
247665,86
247666,86
247667,199
247668,199
247669,21
247670,21
247671,130
247672,130
247673,43
247674,43
247675,21
247676,21
247677,176
247678,176
247679,62
247680,62
247681,21
247682,21
247683,2
247684,2
247685,179
247686,179
247687,179
247688,179
247689,78
247690,78
247691,124
247692,124
247693,21
247694,239
247695,192
247696,192
247697,206
247698,206
247699,192
247700,192
247701,68
247702,68
247703,195
247704,195
247705,239
247706,154
247707,0
247708,0
247709,48
247710,48
247711,0
247712,0
247713,48
247714,48
247715,0
247716,0
247717,154
247718,21
247719,61
247720,61
247721,21
247722,21
247723,195
247724,195
247725,179
247726,179
247727,195
247728,195
247729,88
247730,88
247731,21
247732,21
247733,107
247734,107
247735,19
247736,19
247737,84
247738,84
247739,21
247740,55
247741,147
247742,147
247743,207
247744,207
247745,207
247746,207
247747,240
247748,240
247749,55
247750,21
247751,62
247752,62
247753,202
247754,202
247755,117
247756,117
247757,21
247758,21
247759,199
247760,199
247761,21
247762,21
247763,21
247764,21
247765,237
247766,237
247767,21
247768,21
247769,42
247770,42
247771,21
247772,21
247773,152
247774,152
247775,179
247776,179
247777,152
247778,152
247779,130
247780,130
247781,21
247782,21
247783,24
247784,24
247785,192
247786,192
247787,24
247788,24
247789,21
247790,21
247791,247
247792,247
247793,21
247794,21
247795,53
247796,53
247797,237
247798,237
247799,126
247800,126
247801,237
247802,237
247803,219
247804,219
247805,21
247806,21
247807,229
247808,229
247809,116
247810,116
247811,219
247812,219
247813,21
247814,21
247815,121
247816,121
247817,32
247818,32
247819,21
247820,21
247821,205
247822,205
247823,0
247824,0
247825,144
247826,144
247827,21
247828,21
247829,126
247830,126
247831,131
247832,131
247833,9
247834,9
247835,21
247836,21
247837,154
247838,154
247839,78
247840,78
247841,78
247842,78
247843,78
247844,78
247845,183
247846,183
247847,183
247848,183
247849,183
247850,183
247851,74
247852,74
247853,182
247854,182
247855,187
247856,187
247857,187
247858,187
247859,21
247860,21
247861,37
247862,37
247863,21
247864,21
247865,16
247866,16
247867,21
247868,21
247869,154
247870,154
247871,125
247872,125
247873,2
247874,2
247875,21
247876,21
247877,200
247878,200
247879,149
247880,149
247881,205
247882,205
247883,21
247884,21
247885,25
247886,25
247887,131
247888,131
247889,117
247890,117
247891,21
247892,21
247893,119
247894,119
247895,21
247896,21
247897,70
247898,70
247899,67
247900,67
247901,189
247902,189
247903,31
247904,31
247905,21
247906,14
247907,195
247908,195
247909,207
247910,207
247911,2
247912,2
247913,41
247914,41
247915,14
247916,184
247917,179
247918,179
247919,67
247920,67
247921,108
247922,108
247923,171
247924,171
247925,28
247926,28
247927,184
247928,14
247929,126
247930,126
247931,149
247932,149
247933,93
247934,93
247935,14
247936,184
247937,205
247938,205
247939,30
247940,30
247941,117
247942,117
247943,218
247944,218
247945,184
247946,158
247947,152
247948,152
247949,158
247950,14
247951,86
247952,86
247953,130
247954,130
247955,86
247956,86
247957,4
247958,4
247959,14
247960,14
247961,222
247962,222
247963,189
247964,189
247965,225
247966,225
247967,14
247968,184
247969,190
247970,190
247971,179
247972,179
247973,184
247974,184
247975,182
247976,182
247977,187
247978,187
247979,184
247980,14
247981,108
247982,108
247983,10
247984,10
247985,121
247986,121
247987,14
247988,174
247989,67
247990,67
247991,237
247992,237
247993,174
247994,184
247995,195
247996,195
247997,43
247998,43
247999,202
248000,202
248001,9
248002,9
248003,10
248004,10
248005,184
248006,14
248007,179
248008,179
248009,123
248010,123
248011,239
248012,239
248013,239
248014,239
248015,14
248016,184
248017,95
248018,95
248019,219
248020,219
248021,61
248022,61
248023,184
248024,184
248025,207
248026,207
248027,108
248028,108
248029,211
248030,211
248031,184
248032,14
248033,222
248034,222
248035,222
248036,222
248037,237
248038,237
248039,14
248040,14
248041,197
248042,197
248043,248
248044,248
248045,152
248046,152
248047,14
248048,184
248049,24
248050,24
248051,184
248052,184
248053,43
248054,43
248055,184
248056,184
248057,87
248058,87
248059,184
248060,14
248061,4
248062,4
248063,14
248064,14
248065,31
248066,31
248067,14
248068,14
248069,147
248070,147
248071,177
248072,177
248073,14
248074,14
248075,86
248076,86
248077,67
248078,67
248079,105
248080,105
248081,14
248082,14
248083,113
248084,113
248085,43
248086,43
248087,48
248088,48
248089,14
248090,14
248091,154
248092,154
248093,14
248094,14
248095,43
248096,43
248097,66
248098,66
248099,6
248100,6
248101,14
248102,14
248103,152
248104,152
248105,152
248106,152
248107,108
248108,108
248109,14
248110,184
248111,41
248112,41
248113,32
248114,32
248115,41
248116,41
248117,43
248118,43
248119,190
248120,190
248121,184
248122,184
248123,123
248124,123
248125,5
248126,5
248127,5
248128,5
248129,184
248130,14
248131,10
248132,10
248133,207
248134,207
248135,10
248136,10
248137,219
248138,219
248139,24
248140,24
248141,14
248142,14
248143,30
248144,30
248145,14
248146,91
248147,179
248148,179
248149,126
248150,126
248151,4
248152,4
248153,154
248154,154
248155,91
248156,14
248157,95
248158,95
248159,14
248160,14
248161,48
248162,48
248163,14
248164,163
248165,107
248166,107
248167,104
248168,104
248169,196
248170,196
248171,163
248172,76
248173,112
248174,112
248175,43
248176,43
248177,112
248178,112
248179,168
248180,168
248181,247
248182,247
248183,76
248184,14
248185,178
248186,178
248187,41
248188,41
248189,14
248190,14
248191,43
248192,43
248193,10
248194,10
248195,178
248196,178
248197,14
248198,14
248199,55
248200,55
248201,5
248202,5
248203,183
248204,183
248205,78
248206,78
248207,14
248208,14
248209,239
248210,239
248211,14
248212,56
248213,200
248214,200
248215,219
248216,219
248217,169
248218,169
248219,56
248220,14
248221,105
248222,105
248223,169
248224,169
248225,103
248226,103
248227,100
248228,100
248229,14
248230,56
248231,78
248232,78
248233,67
248234,67
248235,222
248236,222
248237,56
248238,14
248239,137
248240,137
248241,1
248242,1
248243,137
248244,137
248245,21
248246,21
248247,14
248248,14
248249,197
248250,197
248251,43
248252,43
248253,197
248254,197
248255,192
248256,192
248257,14
248258,56
248259,149
248260,149
248261,56
248262,76
248263,177
248264,177
248265,144
248266,144
248267,202
248268,202
248269,76
248270,14
248271,0
248272,0
248273,117
248274,117
248275,0
248276,0
248277,0
248278,0
248279,117
248280,117
248281,14
248282,14
248283,16
248284,16
248285,179
248286,179
248287,67
248288,67
248289,14
248290,66
248291,179
248292,179
248293,66
248294,14
248295,42
248296,42
248297,14
248298,154
248299,205
248300,205
248301,154
248302,154
248303,113
248304,113
248305,247
248306,247
248307,154
248308,154
248309,176
248310,176
248311,130
248312,130
248313,154
248314,154
248315,222
248316,222
248317,83
248318,83
248319,222
248320,222
248321,154
248322,154
248323,59
248324,59
248325,154
248326,154
248327,121
248328,121
248329,95
248330,95
248331,119
248332,119
248333,147
248334,147
248335,154
248336,154
248337,38
248338,38
248339,41
248340,41
248341,41
248342,41
248343,154
248344,239
248345,108
248346,108
248347,239
248348,154
248349,237
248350,237
248351,43
248352,43
248353,247
248354,247
248355,154
248356,239
248357,43
248358,43
248359,171
248360,171
248361,229
248362,229
248363,0
248364,0
248365,239
248366,239
248367,41
248368,41
248369,237
248370,237
248371,239
248372,239
248373,237
248374,237
248375,239
248376,239
248377,227
248378,227
248379,103
248380,103
248381,100
248382,100
248383,239
248384,154
248385,211
248386,211
248387,154
248388,154
248389,136
248390,136
248391,219
248392,219
248393,205
248394,205
248395,154
248396,154
248397,247
248398,247
248399,135
248400,135
248401,10
248402,10
248403,154
248404,154
248405,137
248406,137
248407,154
248408,154
248409,78
248410,78
248411,154
248412,163
248413,17
248414,17
248415,163
248416,154
248417,136
248418,136
248419,154
248420,154
248421,237
248422,237
248423,154
248424,154
248425,171
248426,171
248427,247
248428,247
248429,43
248430,43
248431,154
248432,154
248433,119
248434,119
248435,195
248436,195
248437,21
248438,21
248439,154
248440,154
248441,41
248442,41
248443,10
248444,10
248445,225
248446,225
248447,154
248448,154
248449,177
248450,177
248451,16
248452,16
248453,1
248454,1
248455,154
248456,154
248457,179
248458,179
248459,112
248460,112
248461,32
248462,32
248463,87
248464,87
248465,154
248466,239
248467,21
248468,21
248469,195
248470,195
248471,207
248472,207
248473,239
248474,154
248475,64
248476,64
248477,211
248478,211
248479,154
248480,55
248481,103
248482,103
248483,219
248484,219
248485,2
248486,2
248487,55
248488,154
248489,189
248490,189
248491,179
248492,179
248493,1
248494,1
248495,154
248496,154
248497,38
248498,38
248499,154
248500,154
248501,189
248502,189
248503,154
248504,154
248505,168
248506,168
248507,154
248508,55
248509,59
248510,59
248511,59
248512,59
248513,136
248514,136
248515,4
248516,4
248517,160
248518,160
248519,55
248520,154
248521,171
248522,171
248523,219
248524,219
248525,154
248526,239
248527,87
248528,87
248529,103
248530,103
248531,9
248532,9
248533,239
248534,154
248535,222
248536,222
248537,154
248538,154
248539,171
248540,171
248541,160
248542,160
248543,144
248544,144
248545,154
248546,154
248547,86
248548,86
248549,62
248550,62
248551,86
248552,86
248553,103
248554,103
248555,131
248556,131
248557,154
248558,200
248559,67
248560,67
248561,200
248562,154
248563,211
248564,211
248565,22
248566,22
248567,119
248568,119
248569,28
248570,28
248571,34
248572,34
248573,154
248574,154
248575,237
248576,237
248577,216
248578,216
248579,237
248580,237
248581,119
248582,119
248583,41
248584,41
248585,154
248586,154
248587,225
248588,225
248589,16
248590,16
248591,1
248592,1
248593,154
248594,154
248595,179
248596,179
248597,112
248598,112
248599,207
248600,207
248601,108
248602,108
248603,154
248604,76
248605,119
248606,119
248607,237
248608,237
248609,237
248610,237
248611,178
248612,178
248613,4
248614,4
248615,76
248616,14
248617,45
248618,45
248619,112
248620,112
248621,41
248622,41
248623,14
248624,76
248625,178
248626,178
248627,169
248628,169
248629,203
248630,203
248631,76
248632,14
248633,195
248634,195
248635,147
248636,147
248637,195
248638,195
248639,14
248640,14
248641,119
248642,119
248643,14
248644,14
248645,43
248646,43
248647,195
248648,195
248649,14
248650,76
248651,21
248652,21
248653,76
248654,14
248655,178
248656,178
248657,136
248658,136
248659,14
248660,163
248661,192
248662,192
248663,179
248664,179
248665,163
248666,76
248667,178
248668,178
248669,95
248670,95
248671,211
248672,211
248673,76
248674,76
248675,207
248676,207
248677,119
248678,119
248679,9
248680,9
248681,76
248682,76
248683,38
248684,38
248685,76
248686,76
248687,97
248688,97
248689,76
248690,76
248691,222
248692,222
248693,237
248694,237
248695,76
248696,56
248697,82
248698,82
248699,146
248700,146
248701,82
248702,82
248703,146
248704,146
248705,45
248706,45
248707,56
248708,14
248709,171
248710,171
248711,221
248712,221
248713,200
248714,200
248715,14
248716,76
248717,45
248718,45
248719,76
248720,149
248721,1
248722,1
248723,149
248724,56
248725,88
248726,88
248727,93
248728,93
248729,9
248730,9
248731,56
248732,14
248733,112
248734,112
248735,179
248736,179
248737,121
248738,121
248739,178
248740,178
248741,14
248742,14
248743,22
248744,22
248745,43
248746,43
248747,87
248748,87
248749,87
248750,87
248751,14
248752,174
248753,21
248754,21
248755,174
248756,14
248757,222
248758,222
248759,179
248760,179
248761,14
248762,56
248763,74
248764,74
248765,112
248766,112
248767,152
248768,152
248769,176
248770,176
248771,56
248772,14
248773,187
248774,187
248775,33
248776,33
248777,78
248778,78
248779,14
248780,56
248781,30
248782,30
248783,150
248784,150
248785,192
248786,192
248787,56
248788,56
248789,57
248790,57
248791,57
248792,57
248793,57
248794,57
248795,73
248796,73
248797,136
248798,136
248799,77
248800,77
248801,77
248802,77
248803,77
248804,77
248805,77
248806,77
248807,77
248808,77
248809,77
248810,77
248811,77
248812,77
248813,9
248814,9
248815,9
248816,9
248817,9
248818,9
248819,196
248820,196
248821,73
248822,73
248823,196
248824,196
248825,210
248826,210
248827,210
248828,210
248829,57
248830,57
248831,56
248832,14
248833,4
248834,4
248835,4
248836,4
248837,4
248838,4
248839,14
248840,56
248841,207
248842,207
248843,152
248844,152
248845,56
248846,56
248847,16
248848,16
248849,168
248850,168
248851,189
248852,189
248853,56
248854,14
248855,24
248856,24
248857,14
248858,125
248859,70
248860,70
248861,242
248862,242
248863,24
248864,24
248865,107
248866,107
248867,125
248868,14
248869,16
248870,16
248871,159
248872,159
248873,16
248874,16
248875,179
248876,179
248877,14
248878,14
248879,32
248880,32
248881,33
248882,33
248883,119
248884,119
248885,14
248886,14
248887,10
248888,10
248889,207
248890,207
248891,171
248892,171
248893,200
248894,200
248895,14
248896,14
248897,69
248898,69
248899,225
248900,225
248901,14
248902,212
248903,123
248904,123
248905,74
248906,74
248907,41
248908,41
248909,212
248910,212
248911,108
248912,108
248913,74
248914,74
248915,42
248916,42
248917,78
248918,78
248919,212
248920,212
248921,22
248922,22
248923,152
248924,152
248925,22
248926,22
248927,212
248928,212
248929,1
248930,1
248931,212
248932,212
248933,195
248934,195
248935,119
248936,119
248937,195
248938,195
248939,212
248940,212
248941,190
248942,190
248943,212
248944,212
248945,247
248946,247
248947,171
248948,171
248949,212
248950,212
248951,67
248952,67
248953,1
248954,1
248955,67
248956,67
248957,225
248958,225
248959,21
248960,21
248961,212
248962,55
248963,17
248964,17
248965,55
248966,212
248967,24
248968,24
248969,212
248970,55
248971,221
248972,221
248973,229
248974,229
248975,221
248976,221
248977,149
248978,149
248979,55
248980,212
248981,119
248982,119
248983,212
248984,212
248985,207
248986,207
248987,46
248988,46
248989,212
248990,212
248991,105
248992,105
248993,200
248994,200
248995,169
248996,169
248997,212
248998,212
248999,21
249000,21
249001,212
249002,212
249003,126
249004,126
249005,43
249006,43
249007,136
249008,136
249009,212
249010,212
249011,4
249012,4
249013,48
249014,48
249015,229
249016,229
249017,212
249018,212
249019,4
249020,4
249021,4
249022,4
249023,205
249024,205
249025,205
249026,205
249027,77
249028,77
249029,212
249030,212
249031,10
249032,10
249033,10
249034,10
249035,10
249036,10
249037,10
249038,10
249039,212
249040,212
249041,135
249042,135
249043,212
249044,212
249045,222
249046,222
249047,74
249048,74
249049,112
249050,112
249051,212
249052,212
249053,176
249054,176
249055,212
249056,212
249057,227
249058,227
249059,219
249060,219
249061,227
249062,227
249063,219
249064,219
249065,46
249066,46
249067,212
249068,212
249069,132
249070,132
249071,212
249072,212
249073,177
249074,177
249075,212
249076,212
249077,78
249078,78
249079,154
249080,154
249081,42
249082,42
249083,212
249084,55
249085,137
249086,137
249087,31
249088,31
249089,137
249090,137
249091,55
249092,76
249093,87
249094,87
249095,76
249096,14
249097,171
249098,171
249099,171
249100,171
249101,211
249102,211
249103,211
249104,211
249105,2
249106,2
249107,14
249108,76
249109,126
249110,126
249111,76
249112,14
249113,137
249114,137
249115,14
249116,76
249117,136
249118,136
249119,49
249120,49
249121,95
249122,95
249123,76
249124,14
249125,171
249126,171
249127,108
249128,108
249129,113
249130,113
249131,14
249132,14
249133,41
249134,41
249135,14
249136,14
249137,21
249138,21
249139,5
249140,5
249141,14
249142,56
249143,152
249144,152
249145,247
249146,247
249147,10
249148,10
249149,56
249150,14
249151,103
249152,103
249153,4
249154,4
249155,131
249156,131
249157,73
249158,73
249159,210
249160,210
249161,14
249162,14
249163,41
249164,41
249165,207
249166,207
249167,4
249168,4
249169,14
249170,14
249171,160
249172,160
249173,14
249174,14
249175,107
249176,107
249177,57
249178,57
249179,117
249180,117
249181,14
249182,56
249183,151
249184,151
249185,56
249186,56
249187,34
249188,34
249189,56
249190,14
249191,121
249192,121
249193,207
249194,207
249195,14
249196,55
249197,97
249198,97
249199,97
249200,97
249201,45
249202,45
249203,55
249204,56
249205,123
249206,123
249207,147
249208,147
249209,123
249210,123
249211,56
249212,14
249213,211
249214,211
249215,211
249216,211
249217,42
249218,42
249219,14
249220,56
249221,205
249222,205
249223,195
249224,195
249225,108
249226,108
249227,56
249228,56
249229,22
249230,22
249231,43
249232,43
249233,2
249234,2
249235,56
249236,14
249237,28
249238,28
249239,121
249240,121
249241,28
249242,28
249243,10
249244,10
249245,14
249246,14
249247,7
249248,7
249249,14
249250,14
249251,121
249252,121
249253,10
249254,10
249255,219
249256,219
249257,14
249258,14
249259,9
249260,9
249261,14
249262,14
249263,113
249264,113
249265,5
249266,5
249267,247
249268,247
249269,14
249270,14
249271,108
249272,108
249273,200
249274,200
249275,169
249276,169
249277,14
249278,14
249279,43
249280,43
249281,105
249282,105
249283,202
249284,202
249285,14
249286,56
249287,86
249288,86
249289,93
249290,93
249291,10
249292,10
249293,4
249294,4
249295,56
249296,14
249297,132
249298,132
249299,135
249300,135
249301,9
249302,9
249303,14
249304,14
249305,22
249306,22
249307,187
249308,187
249309,143
249310,143
249311,14
249312,14
249313,69
249314,69
249315,78
249316,78
249317,69
249318,69
249319,14
249320,14
249321,41
249322,41
249323,176
249324,176
249325,195
249326,195
249327,14
249328,56
249329,22
249330,22
249331,239
249332,239
249333,108
249334,108
249335,56
249336,56
249337,240
249338,240
249339,223
249340,223
249341,67
249342,67
249343,178
249344,178
249345,219
249346,219
249347,56
249348,105
249349,231
249350,231
249351,105
249352,56
249353,247
249354,247
249355,126
249356,126
249357,53
249358,53
249359,56
249360,56
249361,203
249362,203
249363,25
249364,25
249365,203
249366,203
249367,116
249368,116
249369,219
249370,219
249371,56
249372,14
249373,123
249374,123
249375,67
249376,67
249377,123
249378,123
249379,14
249380,14
249381,179
249382,179
249383,137
249384,137
249385,190
249386,190
249387,223
249388,223
249389,14
249390,14
249391,239
249392,239
249393,193
249394,193
249395,239
249396,239
249397,14
249398,14
249399,171
249400,171
249401,33
249402,33
249403,135
249404,135
249405,14
249406,56
249407,179
249408,179
249409,247
249410,247
249411,56
249412,56
249413,53
249414,53
249415,56
249416,14
249417,105
249418,105
249419,218
249420,218
249421,0
249422,0
249423,14
249424,56
249425,10
249426,10
249427,211
249428,211
249429,113
249430,113
249431,56
249432,14
249433,95
249434,95
249435,43
249436,43
249437,207
249438,207
249439,14
249440,14
249441,119
249442,119
249443,211
249444,211
249445,178
249446,178
249447,14
249448,56
249449,207
249450,207
249451,159
249452,159
249453,56
249454,56
249455,222
249456,222
249457,56
249458,78
249459,227
249460,227
249461,10
249462,10
249463,128
249464,128
249465,78
249466,21
249467,237
249468,237
249469,43
249470,43
249471,22
249472,22
249473,130
249474,130
249475,21
249476,21
249477,152
249478,152
249479,43
249480,43
249481,53
249482,53
249483,21
249484,21
249485,32
249486,32
249487,247
249488,247
249489,4
249490,4
249491,93
249492,93
249493,21
249494,177
249495,45
249496,45
249497,177
249498,78
249499,48
249500,48
249501,78
249502,21
249503,211
249504,211
249505,108
249506,108
249507,108
249508,108
249509,21
249510,177
249511,105
249512,105
249513,171
249514,171
249515,178
249516,178
249517,108
249518,108
249519,177
249520,21
249521,48
249522,48
249523,21
249524,21
249525,37
249526,37
249527,21
249528,78
249529,176
249530,176
249531,223
249532,223
249533,53
249534,53
249535,78
249536,21
249537,34
249538,34
249539,34
249540,34
249541,164
249542,164
249543,144
249544,144
249545,49
249546,49
249547,21
249548,21
249549,78
249550,78
249551,74
249552,74
249553,2
249554,2
249555,2
249556,2
249557,88
249558,88
249559,88
249560,88
249561,88
249562,88
249563,10
249564,10
249565,86
249566,86
249567,86
249568,86
249569,21
249570,21
249571,222
249572,222
249573,179
249574,179
249575,154
249576,154
249577,21
249578,21
249579,171
249580,171
249581,121
249582,121
249583,171
249584,171
249585,152
249586,152
249587,21
249588,14
249589,43
249590,43
249591,207
249592,207
249593,43
249594,43
249595,227
249596,227
249597,14
249598,105
249599,87
249600,87
249601,105
249602,14
249603,179
249604,179
249605,240
249606,240
249607,121
249608,121
249609,195
249610,195
249611,14
249612,14
249613,222
249614,222
249615,14
249616,14
249617,30
249618,30
249619,179
249620,179
249621,66
249622,66
249623,179
249624,179
249625,14
249626,14
249627,22
249628,22
249629,211
249630,211
249631,178
249632,178
249633,14
249634,14
249635,171
249636,171
249637,14
249638,56
249639,179
249640,179
249641,205
249642,205
249643,131
249644,131
249645,22
249646,22
249647,56
249648,56
249649,247
249650,247
249651,53
249652,53
249653,131
249654,131
249655,131
249656,131
249657,169
249658,169
249659,56
249660,14
249661,237
249662,237
249663,14
249664,56
249665,1
249666,1
249667,56
249668,76
249669,45
249670,45
249671,146
249672,146
249673,76
249674,174
249675,4
249676,4
249677,174
249678,14
249679,10
249680,10
249681,14
249682,14
249683,202
249684,202
249685,218
249686,218
249687,211
249688,211
249689,14
249690,14
249691,87
249692,87
249693,14
249694,14
249695,225
249696,225
249697,179
249698,179
249699,14
249700,14
249701,195
249702,195
249703,14
249704,127
249705,227
249706,227
249707,219
249708,219
249709,169
249710,169
249711,127
249712,14
249713,179
249714,179
249715,53
249716,53
249717,108
249718,108
249719,131
249720,131
249721,14
249722,14
249723,77
249724,77
249725,9
249726,9
249727,14
249728,14
249729,67
249730,67
249731,14
249732,14
249733,121
249734,121
249735,229
249736,229
249737,121
249738,121
249739,108
249740,108
249741,112
249742,112
249743,14
249744,56
249745,1
249746,1
249747,136
249748,136
249749,176
249750,176
249751,56
249752,14
249753,212
249754,212
249755,113
249756,113
249757,83
249758,83
249759,14
249760,14
249761,45
249762,45
249763,14
249764,14
249765,116
249766,116
249767,105
249768,105
249769,116
249770,116
249771,14
249772,185
249773,151
249774,151
249775,185
249776,14
249777,247
249778,247
249779,14
249780,185
249781,17
249782,17
249783,17
249784,17
249785,17
249786,17
249787,185
249788,56
249789,192
249790,192
249791,179
249792,179
249793,77
249794,77
249795,9
249796,9
249797,56
249798,56
249799,178
249800,178
249801,41
249802,41
249803,211
249804,211
249805,56
249806,56
249807,31
249808,31
249809,56
249810,14
249811,190
249812,190
249813,42
249814,42
249815,14
249816,14
249817,179
249818,179
249819,78
249820,78
249821,179
249822,179
249823,200
249824,200
249825,88
249826,88
249827,14
249828,14
249829,168
249830,168
249831,108
249832,108
249833,14
249834,14
249835,43
249836,43
249837,108
249838,108
249839,121
249840,121
249841,14
249842,14
249843,126
249844,126
249845,237
249846,237
249847,93
249848,93
249849,133
249850,133
249851,232
249852,232
249853,14
249854,14
249855,177
249856,177
249857,42
249858,42
249859,113
249860,113
249861,43
249862,43
249863,179
249864,179
249865,11
249866,11
249867,14
249868,26
249869,95
249870,95
249871,26
249872,26
249873,119
249874,119
249875,195
249876,195
249877,207
249878,207
249879,26
249880,14
249881,229
249882,229
249883,134
249884,134
249885,229
249886,229
249887,134
249888,134
249889,126
249890,126
249891,14
249892,169
249893,69
249894,69
249895,169
249896,14
249897,211
249898,211
249899,14
249900,14
249901,32
249902,32
249903,95
249904,95
249905,121
249906,121
249907,14
249908,26
249909,136
249910,136
249911,144
249912,144
249913,210
249914,210
249915,26
249916,26
249917,95
249918,95
249919,26
249920,26
249921,187
249922,187
249923,87
249924,87
249925,178
249926,178
249927,126
249928,126
249929,26
249930,14
249931,87
249932,87
249933,14
249934,163
249935,34
249936,34
249937,237
249938,237
249939,9
249940,9
249941,163
249942,26
249943,222
249944,222
249945,190
249946,190
249947,222
249948,222
249949,123
249950,123
249951,222
249952,222
249953,26
249954,14
249955,30
249956,30
249957,156
249958,156
249959,30
249960,30
249961,14
249962,14
249963,205
249964,205
249965,14
249966,26
249967,152
249968,152
249969,121
249970,121
249971,43
249972,43
249973,26
249974,14
249975,95
249976,95
249977,108
249978,108
249979,32
249980,32
249981,14
249982,14
249983,179
249984,179
249985,134
249986,134
249987,178
249988,178
249989,108
249990,108
249991,14
249992,26
249993,10
249994,10
249995,207
249996,207
249997,95
249998,95
249999,26
250000,14
250001,121
250002,121
250003,237
250004,237
250005,14
250006,26
250007,195
250008,195
250009,26
250010,26
250011,78
250012,78
250013,67
250014,67
250015,177
250016,177
250017,67
250018,67
250019,26
250020,26
250021,53
250022,53
250023,211
250024,211
250025,88
250026,88
250027,26
250028,14
250029,70
250030,70
250031,237
250032,237
250033,222
250034,222
250035,14
250036,14
250037,64
250038,64
250039,94
250040,94
250041,222
250042,222
250043,14
250044,14
250045,147
250046,147
250047,14
250048,14
250049,207
250050,207
250051,1
250052,1
250053,14
250054,55
250055,107
250056,107
250057,192
250058,192
250059,93
250060,93
250061,55
250062,14
250063,123
250064,123
250065,123
250066,123
250067,1
250068,1
250069,14
250070,26
250071,152
250072,152
250073,176
250074,176
250075,77
250076,77
250077,26
250078,26
250079,200
250080,200
250081,53
250082,53
250083,93
250084,93
250085,26
250086,14
250087,78
250088,78
250089,55
250090,55
250091,163
250092,163
250093,14
250094,14
250095,152
250096,152
250097,9
250098,9
250099,205
250100,205
250101,14
250102,14
250103,187
250104,187
250105,33
250106,33
250107,2
250108,2
250109,43
250110,43
250111,207
250112,207
250113,14
250114,26
250115,200
250116,200
250117,88
250118,88
250119,195
250120,195
250121,26
250122,14
250123,171
250124,171
250125,43
250126,43
250127,2
250128,2
250129,14
250130,14
250131,77
250132,77
250133,14
250134,4
250135,119
250136,119
250137,4
250138,14
250139,144
250140,144
250141,14
250142,14
250143,78
250144,78
250145,14
250146,66
250147,41
250148,41
250149,66
250150,101
250151,207
250152,207
250153,1
250154,1
250155,70
250156,70
250157,101
250158,14
250159,103
250160,103
250161,202
250162,202
250163,131
250164,131
250165,14
250166,56
250167,57
250168,57
250169,57
250170,57
250171,57
250172,57
250173,104
250174,104
250175,104
250176,104
250177,4
250178,4
250179,4
250180,4
250181,123
250182,123
250183,123
250184,123
250185,123
250186,123
250187,31
250188,31
250189,237
250190,237
250191,31
250192,31
250193,225
250194,225
250195,225
250196,225
250197,223
250198,223
250199,223
250200,223
250201,223
250202,223
250203,223
250204,223
250205,70
250206,70
250207,223
250208,223
250209,171
250210,171
250211,171
250212,171
250213,210
250214,210
250215,210
250216,210
250217,57
250218,57
250219,56
250220,56
250221,105
250222,105
250223,88
250224,88
250225,53
250226,53
250227,132
250228,132
250229,56
250230,14
250231,32
250232,32
250233,179
250234,179
250235,74
250236,74
250237,103
250238,103
250239,14
250240,78
250241,119
250242,119
250243,22
250244,22
250245,119
250246,119
250247,46
250248,46
250249,141
250250,141
250251,78
250252,78
250253,247
250254,247
250255,121
250256,121
250257,121
250258,121
250259,78
250260,78
250261,178
250262,178
250263,171
250264,171
250265,78
250266,78
250267,78
250268,78
250269,74
250270,74
250271,74
250272,74
250273,4
250274,4
250275,4
250276,4
250277,95
250278,95
250279,95
250280,95
250281,9
250282,9
250283,25
250284,25
250285,25
250286,25
250287,32
250288,32
250289,32
250290,32
250291,178
250292,178
250293,178
250294,178
250295,74
250296,74
250297,74
250298,74
250299,78
250300,78
250301,78
250302,78
250303,136
250304,136
250305,78
250306,21
250307,19
250308,19
250309,71
250310,71
250311,21
250312,78
250313,108
250314,108
250315,113
250316,113
250317,219
250318,219
250319,78
250320,78
250321,95
250322,95
250323,78
250324,78
250325,78
250326,78
250327,74
250328,74
250329,74
250330,74
250331,4
250332,4
250333,4
250334,4
250335,126
250336,126
250337,126
250338,126
250339,126
250340,126
250341,178
250342,178
250343,178
250344,178
250345,126
250346,126
250347,126
250348,126
250349,135
250350,135
250351,135
250352,135
250353,247
