lat,long,weight
30.224843,-97.723539,33
30.223308,-97.72218,69
30.219776,-97.720171,29
30.213466,-97.719567,174
30.214341,-97.724986,79
30.213179,-97.724969,157
30.238597,-97.725762,173
30.244446,-97.72341,17
30.23738,-97.716893,37
30.24099,-97.726318,254
30.240026,-97.726834,153
30.244489,-97.72411,65
30.262435,-97.74181,69
30.259309,-97.736984,27
30.262292,-97.735939,23
30.261136,-97.737225,7
30.261503,-97.738556,162
30.263117,-97.744226,126
30.261922,-97.73693,13
30.262686,-97.734949,52
30.258013,-97.736368,33
30.261274,-97.734654,3
30.260557,-97.734895,19
30.266039,-97.73278,194
30.265185,-97.730157,105
30.254688,-97.730026,82
30.255132,-97.731286,63
30.260012,-97.730377,93
30.260602,-97.732048,34
30.259558,-97.723115,48
30.264178,-97.733534,79
30.268289,-97.731956,77
30.268219,-97.726867,154
30.269839,-97.73132,209
30.272687,-97.730293,21
30.271992,-97.73057,24
30.272001,-97.731404,46
30.273985,-97.729822,35
30.274632,-97.732152,65
30.272534,-97.725722,51
30.271738,-97.730707,26
30.262296,-97.721809,51
30.260661,-97.722589,93
30.263777,-97.725985,114
30.259151,-97.727914,109
30.259687,-97.732432,89
30.258439,-97.728899,21
30.265715,-97.741958,11
30.263406,-97.730909,94
30.261483,-97.734547,3
30.253329,-97.743494,141
30.257424,-97.738028,328
30.24904,-97.737261,90
30.253677,-97.737412,11
30.248151,-97.736441,27
30.255319,-97.736877,37
30.253005,-97.73648,58
30.253538,-97.735806,17
30.252937,-97.734868,136
30.256563,-97.735497,11
30.254135,-97.744043,211
30.250375,-97.734429,3
30.24774,-97.735529,58
30.254487,-97.737626,33
30.257782,-97.737171,42
30.258846,-97.735457,31
30.256081,-97.734078,41
30.260211,-97.737573,9
30.254915,-97.734552,12
30.269081,-97.74345,101
30.263283,-97.737973,48
30.265681,-97.738673,112
30.268686,-97.742113,98
30.270576,-97.741431,24
30.266163,-97.740418,15
30.270825,-97.738686,42
30.268341,-97.740772,40
30.269922,-97.739018,200
30.268034,-97.739711,9
30.272069,-97.739349,105
30.271784,-97.738346,3
30.275019,-97.73713,88
30.261952,-97.740066,101
30.267027,-97.740092,65
30.267616,-97.738174,194
30.26906,-97.735775,57
30.269638,-97.73793,95
30.269824,-97.735483,71
30.270582,-97.733666,35
30.269031,-97.734221,55
30.272194,-97.732144,51
30.269277,-97.733254,26
30.269176,-97.732426,66
30.270216,-97.740084,100
30.27095,-97.742775,52
30.266163,-97.736837,48
30.265003,-97.743505,252
30.267205,-97.744177,1
30.266818,-97.742828,97
30.267767,-97.74247,137
30.26276,-97.742929,39
30.26646,-97.74156,12
30.265988,-97.743145,1
30.264046,-97.741224,214
30.268102,-97.743829,68
30.263496,-97.745553,131
30.266364,-97.744489,86
30.267456,-97.745092,6
30.267373,-97.741155,1
30.272779,-97.742107,55
30.274555,-97.743757,159
30.27337,-97.74421,60
30.273096,-97.743234,75
30.272475,-97.744542,32
30.272424,-97.740737,39
30.271477,-97.741096,42
30.265257,-97.737169,10
30.265964,-97.73691,9
30.2632,-97.735644,89
30.263141,-97.734737,31
30.263787,-97.733695,41
30.264355,-97.736052,17
30.264848,-97.735859,144
30.266748,-97.73509,190
30.268684,-97.734359,27
30.267143,-97.736477,117
30.272936,-97.73789,150
30.271024,-97.735044,85
30.272046,-97.734673,247
30.273141,-97.734578,142
30.271702,-97.733194,61
30.272827,-97.732781,25
30.275323,-97.734383,72
30.273521,-97.732531,34
30.272631,-97.736834,134
30.271514,-97.737172,5
30.271252,-97.736033,22
30.256858,-97.724363,29
30.255577,-97.720672,77
30.25325,-97.726013,104
30.256435,-97.720152,187
30.257768,-97.723926,78
30.259281,-97.718769,98
30.251795,-97.722087,28
30.255296,-97.725077,50
30.263936,-97.721037,130
30.269041,-97.721462,75
30.266879,-97.72301,70
30.265864,-97.720123,23
30.271889,-97.719184,7
30.276541,-97.72015,18
30.269488,-97.71867,22
30.269656,-97.717612,6
30.267497,-97.719366,56
30.273537,-97.719529,26
30.272903,-97.723513,32
30.271738,-97.72337,25
30.264371,-97.727658,45
30.264512,-97.728091,107
30.264609,-97.720718,34
30.273843,-97.717525,15
30.272056,-97.715149,1
30.163989,-97.692796,1
30.182739,-97.687376,3
30.174147,-97.673885,20
30.157232,-97.694989,23
30.196714,-97.704164,406
30.191629,-97.698218,27
30.197945,-97.683804,1
30.157627,-97.665818,5
30.166184,-97.660261,3
30.206832,-97.662192,80
30.221104,-97.684974,1
30.247504,-97.690449,1
30.241302,-97.689139,36
30.246108,-97.67251,9
30.255812,-97.685311,116
30.254057,-97.681349,132
30.237691,-97.662404,17
30.261601,-97.679194,9
30.221473,-97.677105,1
30.245344,-97.690379,9
30.225911,-97.68134,1
30.228968,-97.682592,83
30.222792,-97.682168,1
30.241969,-97.689965,3
30.25011,-97.687174,1
30.247318,-97.691644,3
30.244776,-97.691257,17
30.222207,-97.677602,3
30.226529,-97.681991,3
30.227579,-97.683125,63
30.24682,-97.691222,1
30.240805,-97.689641,3
30.221281,-97.685325,64
30.221664,-97.682292,1
30.221626,-97.678887,1
30.22376,-97.679434,1
30.218036,-97.69035,33
30.223094,-97.69961,22
30.222262,-97.697625,149
30.226793,-97.707712,145
30.234225,-97.703568,307
30.232548,-97.698222,29
30.238179,-97.694564,150
30.223624,-97.700876,51
30.23204,-97.698552,49
30.22465,-97.703324,100
30.22243,-97.683381,1
30.231294,-97.68355,35
30.238965,-97.689002,7
30.22793,-97.682472,3
30.218542,-97.691138,74
30.214845,-97.701764,34
30.218938,-97.689427,23
30.219171,-97.689629,8
30.217802,-97.689988,200
30.219997,-97.706785,322
30.220717,-97.705957,21
30.220055,-97.686137,9
30.221328,-97.683421,3
30.217387,-97.68356,30
30.220988,-97.686422,37
30.23532,-97.685415,142
30.239442,-97.68811,74
30.237595,-97.687721,75
30.235846,-97.686276,31
30.242031,-97.690722,28
30.261441,-97.708551,26
30.250988,-97.695774,7
30.253098,-97.697273,240
30.265791,-97.701876,25
30.25587,-97.701428,189
30.263791,-97.696283,68
30.269278,-97.696453,145
30.273119,-97.698853,97
30.273317,-97.697651,13
30.275018,-97.698563,7
30.251261,-97.699488,64
30.257193,-97.700567,195
30.261179,-97.697974,91
30.265362,-97.695233,60
30.259765,-97.693564,39
30.263757,-97.70779,20
30.260441,-97.698452,27
30.251497,-97.707531,45
30.258229,-97.705393,150
30.253645,-97.702862,83
30.251714,-97.704117,51
30.267951,-97.710994,20
30.271154,-97.709813,74
30.267629,-97.707248,41
30.270986,-97.705257,62
30.272223,-97.704477,128
30.275371,-97.707877,30
30.265162,-97.708726,17
30.276066,-97.699484,19
30.25011,-97.691111,13
30.254167,-97.692279,117
30.252294,-97.696181,22
30.250186,-97.688047,1
30.250829,-97.694191,11
30.250804,-97.692771,33
30.25492,-97.692427,124
30.269486,-97.692553,94
30.273505,-97.689952,29
30.271835,-97.686237,27
30.26997,-97.681979,41
30.267587,-97.683598,45
30.267328,-97.686897,79
30.273587,-97.694394,10
30.223321,-97.678014,1
30.229647,-97.670773,31
30.221944,-97.676145,3
30.220479,-97.673241,37
30.342993,-97.752212,5
30.349341,-97.74936,7
30.292468,-97.71492,125
30.291598,-97.713213,26
30.341996,-97.745824,9
30.34484,-97.745437,13
30.346965,-97.740729,32
30.340153,-97.738676,89
30.345272,-97.737239,143
30.314733,-97.714342,119
30.319308,-97.712488,88
30.320405,-97.715339,158
30.32092,-97.708691,7
30.321176,-97.713427,17
30.346991,-97.722446,13
30.339446,-97.717832,41
30.343924,-97.714928,236
30.349399,-97.77182,59
30.341347,-97.76957,69
30.34258,-97.762639,15
30.344295,-97.75267,71
30.342041,-97.754115,25
30.347726,-97.75045,49
30.341706,-97.753362,1
30.342814,-97.731271,37
30.344003,-97.724917,9
30.342518,-97.724701,5
30.350592,-97.708959,215
30.345859,-97.712899,89
30.348361,-97.714623,73
30.346392,-97.71365,12
30.350207,-97.714675,41
30.347979,-97.713873,16
30.352759,-97.71549,30
30.349771,-97.713739,9
30.365308,-97.716682,120
30.363776,-97.713526,32
30.371924,-97.715503,124
30.369203,-97.710381,78
30.377865,-97.710497,139
30.282226,-97.717243,92
30.285079,-97.712067,55
30.284126,-97.717617,75
30.289038,-97.714883,21
30.300591,-97.714146,7
30.296815,-97.716576,13
30.29968,-97.715272,9
30.300939,-97.713922,23
30.302709,-97.715572,29
30.303315,-97.713296,49
30.296663,-97.71754,17
30.306385,-97.713226,67
30.306546,-97.712222,5
30.301662,-97.715228,13
30.307182,-97.715405,38
30.311025,-97.713127,34
30.311865,-97.71502,9
30.326898,-97.715991,170
30.32164,-97.708628,13
30.330352,-97.715566,65
30.336216,-97.711202,78
30.337808,-97.71447,58
30.342831,-97.705712,114
30.343825,-97.707361,52
30.342419,-97.701932,29
30.344633,-97.704491,74
30.336083,-97.70113,50
30.34344,-97.703885,85
30.340601,-97.700162,21
30.34373,-97.698188,123
30.342898,-97.697812,63
30.350669,-97.692827,39
30.341332,-97.691756,303
30.343175,-97.695722,99
30.343706,-97.678025,135
30.344212,-97.66811,55
30.341644,-97.662746,107
30.349585,-97.657745,11
30.352692,-97.714659,26
30.344661,-97.707433,37
30.340804,-97.702616,11
30.352809,-97.713816,15
30.357041,-97.715085,40
30.352576,-97.712893,23
30.357124,-97.714278,46
30.363399,-97.716182,83
30.369773,-97.716819,22
30.342249,-97.696331,5
30.352993,-97.690388,37
30.341325,-97.697866,14
30.380427,-97.715741,183
30.383761,-97.713133,301
30.390596,-97.713615,95
30.389892,-97.716913,296
30.40504,-97.716,49
30.406963,-97.714578,4
30.337118,-97.682889,205
30.338773,-97.710022,77
30.402841,-97.710027,16
30.400627,-97.711773,18
30.402168,-97.717279,327
30.366433,-97.711165,60
30.336801,-97.675821,132
30.330296,-97.712484,63
30.328501,-97.715821,174
30.328185,-97.712913,134
30.332629,-97.687068,15
30.279215,-97.748248,147
30.285003,-97.744569,152
30.288042,-97.747504,175
30.287796,-97.74436,229
30.31029,-97.76229,29
30.311536,-97.763949,16
30.298005,-97.748204,88
30.296499,-97.745016,153
30.303716,-97.746655,204
30.305028,-97.748933,55
30.307171,-97.747909,239
30.305592,-97.743859,296
30.310768,-97.75751,6
30.309372,-97.759171,10
30.309714,-97.757704,11
30.312774,-97.757041,11
30.310253,-97.757385,3
30.319794,-97.755785,8
30.310221,-97.756958,90
30.308798,-97.755858,56
30.314409,-97.753318,27
30.309049,-97.7504,67
30.321965,-97.744307,32
30.334649,-97.749143,53
30.335433,-97.744743,41
30.33916,-97.746587,9
30.282304,-97.744803,95
30.283496,-97.749025,163
30.291571,-97.749515,126
30.300207,-97.745863,119
30.307847,-97.742342,135
30.315116,-97.741269,175
30.30906,-97.72931,40
30.310594,-97.732702,136
30.312844,-97.717204,12
30.312126,-97.746845,112
30.317184,-97.745801,31
30.318561,-97.748767,22
30.32521,-97.744643,11
30.327344,-97.748799,31
30.311823,-97.738268,56
30.309306,-97.740005,199
30.30663,-97.735245,183
30.327789,-97.745204,44
30.310656,-97.721788,18
30.309607,-97.722473,7
30.31039,-97.717611,7
30.312377,-97.716213,44
30.309585,-97.716,75
30.312005,-97.715424,5
30.310598,-97.72701,15
30.308477,-97.728023,43
30.299612,-97.773522,17
30.31321,-97.766904,93
30.314457,-97.75495,15
30.29079,-97.747289,55
30.290506,-97.744096,23
30.285258,-97.747802,194
30.283308,-97.764562,16
30.285691,-97.763217,16
30.293801,-97.769587,29
30.296545,-97.767827,114
30.293436,-97.76422,33
30.29263,-97.760993,5
30.293738,-97.764745,7
30.302838,-97.763842,102
30.300963,-97.759886,37
30.286304,-97.764639,7
30.287803,-97.763289,23
30.28805,-97.762251,11
30.286278,-97.763423,13
30.288705,-97.76221,13
30.284426,-97.765156,5
30.299155,-97.766154,33
30.29566,-97.758736,17
30.293766,-97.759197,9
30.297784,-97.758611,13
30.291811,-97.760395,7
30.305227,-97.76447,195
30.290737,-97.756957,6
30.29863,-97.752899,13
30.285678,-97.774847,46
30.290384,-97.771784,87
30.288292,-97.768162,50
30.28296,-97.766998,15
30.283471,-97.765233,1
30.281936,-97.765746,25
30.300289,-97.77499,28
30.282583,-97.757484,127
30.279702,-97.750386,149
30.289374,-97.756153,28
30.2884,-97.75249,160
30.283513,-97.751976,85
30.29208,-97.759716,17
30.292556,-97.759569,1
30.291724,-97.758802,9
30.283717,-97.750026,46
30.300514,-97.757672,1
30.303786,-97.758239,17
30.300144,-97.756231,8
30.30183,-97.755075,35
30.303889,-97.758616,1
30.300639,-97.758789,3
30.300832,-97.758096,1
30.308407,-97.753726,18
30.304075,-97.753333,74
30.300811,-97.752902,9
30.297796,-97.758177,3
30.30641,-97.75819,41
30.307402,-97.757552,17
30.305452,-97.757922,1
30.308444,-97.756109,5
30.307536,-97.75811,7
30.308504,-97.757933,5
30.30922,-97.758203,5
30.30034,-97.7521,52
30.307717,-97.751228,23
30.306906,-97.750247,141
30.329318,-97.7642,55
30.327292,-97.760149,99
30.325279,-97.767106,31
30.342096,-97.761648,22
30.329313,-97.752634,14
30.324755,-97.750368,5
30.333101,-97.760369,103
30.326857,-97.758853,14
30.322627,-97.756753,13
30.330264,-97.755949,30
30.325202,-97.756062,11
30.331214,-97.755427,7
30.325682,-97.755579,5
30.322292,-97.769829,83
30.321456,-97.756504,13
30.319585,-97.756248,15
30.316265,-97.756619,13
30.321342,-97.755108,5
30.319505,-97.750545,9
30.320261,-97.753085,1
30.322364,-97.756049,3
30.321791,-97.755727,1
30.323955,-97.750853,3
30.320991,-97.754159,1
30.337477,-97.757025,156
30.332669,-97.755401,5
30.335279,-97.755351,1
30.334953,-97.754081,11
30.336867,-97.755939,5
30.334213,-97.755817,9
30.335561,-97.753604,15
30.337148,-97.755443,5
30.332243,-97.758571,90
30.334525,-97.751102,30
30.340158,-97.754089,55
30.338586,-97.755235,32
30.295288,-97.742467,122
30.295841,-97.743612,81
30.291879,-97.740848,62
30.283348,-97.72824,5
30.279894,-97.730117,41
30.293649,-97.732555,62
30.295394,-97.731474,82
30.298117,-97.728457,11
30.298607,-97.729457,27
30.30048,-97.733303,33
30.302292,-97.727172,155
30.279647,-97.73009,3
30.288492,-97.729126,171
30.28906,-97.734176,44
30.293023,-97.716009,59
30.294177,-97.718183,52
30.296441,-97.72285,10
30.291758,-97.726301,102
30.294917,-97.719603,2
30.293194,-97.720703,27
30.295241,-97.7203,11
30.293044,-97.721666,61
30.292003,-97.71955,9
30.292882,-97.719951,7
30.300922,-97.716041,98
30.281091,-97.728794,13
30.294173,-97.737196,126
30.29303,-97.735724,68
30.285001,-97.730451,481
30.285269,-97.73366,46
30.282916,-97.728474,3
30.289647,-97.741024,112
30.287673,-97.742861,185
30.280378,-97.737823,98
30.287567,-97.741238,249
30.285325,-97.741492,542
30.2807,-97.738992,205
30.289381,-97.736852,69
30.291578,-97.737599,352
30.289464,-97.737805,614
30.287024,-97.733445,28
30.283251,-97.737155,318
30.283576,-97.741624,146
30.279445,-97.741962,87
30.281756,-97.742803,164
30.282227,-97.744542,60
30.280682,-97.745114,200
30.281406,-97.741554,132
30.283827,-97.744671,35
30.28111,-97.740479,229
30.292005,-97.742581,175
30.279722,-97.735368,195
30.283145,-97.733921,42
30.280268,-97.73407,130
30.290758,-97.734348,37
30.289354,-97.736627,67
30.296367,-97.741773,170
30.294558,-97.737971,45
30.303691,-97.739942,197
30.300193,-97.739353,184
30.302585,-97.744311,342
30.30082,-97.734006,90
30.305054,-97.742751,133
30.305885,-97.73572,189
30.283109,-97.728001,9
30.28644,-97.725844,196
30.287044,-97.726241,61
30.281547,-97.721187,64
30.285376,-97.72563,31
30.288429,-97.723702,133
30.292142,-97.722255,249
30.285868,-97.723461,21
30.28489,-97.724103,25
30.287666,-97.723246,116
30.284798,-97.725094,45
30.283517,-97.721585,75
30.283159,-97.72397,41
30.283987,-97.720979,32
30.29006,-97.721719,70
30.29117,-97.721933,107
30.290384,-97.720621,48
30.286764,-97.722925,32
30.288233,-97.724666,111
30.286613,-97.716466,27
30.288226,-97.728766,54
30.279964,-97.728882,1
30.282855,-97.727224,228
30.281101,-97.729241,23
30.282323,-97.728482,33
30.282091,-97.726769,24
30.282253,-97.725751,3
30.278674,-97.726099,4
30.278565,-97.726784,1
30.280937,-97.726549,17
30.282924,-97.725376,5
30.280088,-97.724897,29
30.280868,-97.729371,1
30.278853,-97.727813,1
30.290999,-97.726658,66
30.286805,-97.725577,39
30.283785,-97.720124,7
30.305428,-97.720894,39
30.297967,-97.718586,78
30.306962,-97.724201,122
30.305839,-97.721792,11
30.304683,-97.719266,110
30.299568,-97.722013,143
30.302227,-97.715871,47
30.297134,-97.726453,16
30.298196,-97.717463,32
30.296455,-97.718585,3
30.297427,-97.718933,34
30.303374,-97.715746,74
30.308504,-97.716731,9
30.322305,-97.732097,104
30.320888,-97.729076,71
30.328885,-97.727752,122
30.327569,-97.733347,69
30.32302,-97.727768,57
30.327675,-97.739522,162
30.325571,-97.739362,89
30.323963,-97.735579,70
30.335641,-97.729032,28
30.342578,-97.730718,84
30.340329,-97.72611,53
30.318561,-97.730551,126
30.325807,-97.72599,134
30.329631,-97.729165,68
30.330649,-97.731279,130
30.330256,-97.723583,166
30.323466,-97.723982,201
30.312454,-97.731185,79
30.317586,-97.728383,31
30.317811,-97.739672,225
30.319163,-97.738862,111
30.320285,-97.743853,45
30.315994,-97.743053,35
30.319328,-97.738731,50
30.313189,-97.737326,100
30.322612,-97.732742,291
30.315185,-97.735509,154
30.321314,-97.737265,291
30.316635,-97.744265,16
30.324701,-97.743632,34
30.323194,-97.741321,232
30.321757,-97.73908,79
30.312042,-97.735101,67
30.334644,-97.739606,242
30.338302,-97.738981,124
30.3299,-97.739692,73
30.33228,-97.734655,129
30.314016,-97.719568,18
30.316105,-97.725089,43
30.318715,-97.72451,49
30.323413,-97.727517,45
30.322202,-97.719356,96
30.317393,-97.720878,65
30.321748,-97.718269,36
30.316155,-97.718167,80
30.315284,-97.716327,100
30.339042,-97.723383,41
30.336413,-97.728551,50
30.336581,-97.719513,193
30.331677,-97.722701,87
30.333912,-97.716883,150
30.37734,-97.764383,61
30.352045,-97.748718,7
30.355305,-97.746604,7
30.351614,-97.748345,13
30.371596,-97.75722,152
30.377409,-97.753217,46
30.374388,-97.755373,117
30.387564,-97.745798,22
30.392821,-97.746882,37
30.394125,-97.747009,104
30.394171,-97.745969,119
30.400753,-97.748856,105
30.400563,-97.746366,16
30.359421,-97.745953,113
30.356797,-97.746959,94
30.360824,-97.745047,15
30.352191,-97.749012,29
30.361727,-97.746918,124
30.363764,-97.749312,134
30.358383,-97.75071,245
30.368537,-97.74314,50
30.371962,-97.747241,155
30.373997,-97.739991,67
30.380342,-97.737259,5
30.374437,-97.739669,11
30.379871,-97.735827,13
30.37521,-97.739435,32
30.377127,-97.738548,11
30.37555,-97.739733,19
30.383448,-97.736237,3
30.375795,-97.732156,9
30.37768,-97.735323,51
30.37493,-97.729481,27
30.376586,-97.732738,13
30.374806,-97.727672,71
30.377111,-97.732472,106
30.375104,-97.719473,153
30.382947,-97.74427,191
30.379092,-97.752016,59
30.377387,-97.73966,21
30.373192,-97.740919,81
30.37842,-97.739074,19
30.375775,-97.732937,55
30.39908,-97.746465,41
30.379902,-97.724622,107
30.374072,-97.726007,59
30.359718,-97.766647,27
30.358795,-97.767053,27
30.357226,-97.761172,228
30.353906,-97.759903,23
30.358999,-97.753959,20
30.36485,-97.763358,93
30.351867,-97.77188,32
30.349928,-97.755455,76
30.347745,-97.750984,89
30.353015,-97.758006,43
30.355174,-97.756664,92
30.353458,-97.753166,228
30.351955,-97.749755,220
30.349819,-97.750094,138
30.35472,-97.747993,69
30.367775,-97.753554,221
30.365483,-97.750069,94
30.40077,-97.761161,31
30.388164,-97.759747,3
30.384906,-97.766654,3
30.394193,-97.74982,315
30.391036,-97.759181,23
30.39489,-97.754694,210
30.381882,-97.765554,39
30.39712,-97.757812,26
30.406544,-97.750454,74
30.358233,-97.745423,26
30.360664,-97.744671,1
30.361227,-97.743888,11
30.351919,-97.733041,85
30.350105,-97.729021,36
30.355995,-97.730568,135
30.353656,-97.725648,92
30.361327,-97.745377,32
30.361012,-97.740816,84
30.356378,-97.739853,39
30.358546,-97.72989,25
30.358987,-97.736949,12
30.36718,-97.727689,98
30.373517,-97.728859,88
30.374573,-97.731156,63
30.348959,-97.734995,77
30.359302,-97.729689,41
30.361714,-97.729101,31
30.361289,-97.725224,42
30.364196,-97.717298,6
30.364044,-97.733895,186
30.37441,-97.729213,1
30.362383,-97.719797,26
30.359475,-97.721065,82
30.362701,-97.718471,37
30.356775,-97.716701,110
30.363054,-97.717743,24
30.356393,-97.715739,8
30.3596,-97.738119,62
30.357715,-97.738588,12
30.350382,-97.734128,58
30.353154,-97.7409,63
30.356272,-97.74608,21
30.354445,-97.736086,64
30.356587,-97.736352,59
30.358103,-97.735243,116
30.362398,-97.74395,14
30.370462,-97.741445,15
30.364669,-97.742852,51
30.367942,-97.741905,21
30.364389,-97.73935,37
30.366349,-97.738618,216
30.366928,-97.743349,19
30.370038,-97.741969,10
30.365087,-97.743307,64
30.363364,-97.739808,103
30.36985,-97.737783,52
30.364478,-97.734807,173
30.371937,-97.740588,33
30.370383,-97.742203,19
30.371856,-97.741099,9
30.372438,-97.737026,130
30.346675,-97.720609,65
30.349569,-97.722736,55
30.352313,-97.722864,1
30.351721,-97.721639,36
30.350117,-97.718243,73
30.349009,-97.726714,17
30.347472,-97.723446,23
30.355278,-97.721113,65
30.367579,-97.727615,148
30.372402,-97.726433,89
30.37104,-97.724007,112
30.369558,-97.721588,103
30.372876,-97.725947,12
30.370603,-97.722031,7
30.360706,-97.723791,102
30.369109,-97.718914,35
30.368429,-97.717663,124
30.367134,-97.719645,104
30.371367,-97.721742,36
30.371682,-97.72078,29
30.368661,-97.71951,11
30.365424,-97.718433,78
30.362729,-97.728826,68
30.371068,-97.71978,73
30.391444,-97.746324,5
30.392667,-97.746644,19
30.391899,-97.746047,23
30.399251,-97.745793,11
30.39053,-97.744834,11
30.390939,-97.734201,5
30.394612,-97.73329,25
30.391019,-97.733849,1
30.393541,-97.733122,35
30.39118,-97.733383,43
30.39547,-97.732061,84
30.390656,-97.746478,29
30.393403,-97.73965,130
30.390699,-97.739333,202
30.392147,-97.734457,60
30.396168,-97.733467,42
30.392673,-97.726566,124
30.398312,-97.730988,216
30.4002,-97.730084,70
30.398481,-97.732269,17
30.390878,-97.721548,220
30.396158,-97.732414,9
30.404639,-97.726084,66
30.399964,-97.730802,29
30.399525,-97.718571,220
30.385977,-97.728418,235
30.38369,-97.742412,44
30.380152,-97.74057,144
30.382203,-97.740368,3
30.380201,-97.739898,7
30.380956,-97.736293,1
30.380724,-97.739492,1
30.384152,-97.741447,51
30.3864,-97.743353,9
30.382093,-97.740562,1
30.385299,-97.742632,47
30.386059,-97.74382,23
30.385418,-97.742039,45
30.39006,-97.734995,51
30.38081,-97.740178,1
30.379193,-97.7359,1
30.384158,-97.735556,1
30.382157,-97.737302,10
30.384879,-97.735769,23
30.382449,-97.735577,7
30.384545,-97.734841,43
30.38336,-97.735623,1
30.377659,-97.734652,23
30.384583,-97.736353,25
30.384612,-97.736118,1
30.383894,-97.736351,3
30.387409,-97.7431,49
30.389832,-97.744252,5
30.387926,-97.744905,15
30.378828,-97.735425,1
30.388328,-97.735002,7
30.388172,-97.734541,15
30.387243,-97.734489,52
30.387047,-97.735583,90
30.387862,-97.735454,7
30.389772,-97.733865,83
30.400346,-97.745409,24
30.403101,-97.745183,95
30.397172,-97.735573,177
30.397831,-97.746338,68
30.405927,-97.745147,14
30.400286,-97.74283,111
30.399079,-97.73943,161
30.402971,-97.746063,104
30.397182,-97.732347,27
30.383302,-97.723823,235
30.382021,-97.720032,175
30.403845,-97.726531,83
30.405343,-97.723673,63
30.406953,-97.720575,48
30.407883,-97.718522,71
30.310238,-97.711353,48
30.31019,-97.708063,23
30.3111,-97.70669,67
30.289917,-97.679542,41
30.313454,-97.69127,146
30.295766,-97.68215,58
30.293525,-97.677438,35
30.306617,-97.685277,30
30.312061,-97.687829,55
30.310559,-97.709705,1
30.307677,-97.711512,35
30.311359,-97.709684,35
30.312961,-97.70782,19
30.30652,-97.711244,13
30.313317,-97.706836,117
30.313856,-97.69229,90
30.307503,-97.696177,53
30.320168,-97.686875,11
30.32195,-97.679283,7
30.321047,-97.684731,19
30.323406,-97.677336,3
30.322481,-97.684571,49
30.323653,-97.681146,111
30.335011,-97.680084,192
30.2857,-97.682225,110
30.286261,-97.676871,57
30.304233,-97.681103,42
30.300804,-97.684753,84
30.311489,-97.685023,14
30.308319,-97.670495,59
30.310135,-97.661924,31
30.314406,-97.664065,135
30.309724,-97.661109,5
30.316825,-97.662419,1
30.319518,-97.665049,1
30.314463,-97.680654,149
30.312053,-97.684323,88
30.324701,-97.675862,1
30.321602,-97.686339,11
30.309821,-97.666935,200
30.319049,-97.665932,25
30.332382,-97.686119,3
30.309873,-97.71043,7
30.311912,-97.650264,145
30.308384,-97.652307,7
30.31489,-97.67373,28
30.328801,-97.679354,73
30.328765,-97.678082,58
30.332391,-97.687171,11
30.32851,-97.678312,47
30.330027,-97.680319,51
30.332674,-97.685902,30
30.331775,-97.686464,41
30.293827,-97.707533,346
30.299917,-97.7117,334
30.305753,-97.697286,33
30.30364,-97.698626,129
30.301206,-97.691005,37
30.283989,-97.6927,29
30.28288,-97.699929,84
30.282283,-97.70365,29
30.288941,-97.698191,101
30.292024,-97.689005,32
30.297891,-97.686729,10
30.284396,-97.705,44
30.28608,-97.706096,54
30.28528,-97.711037,49
30.281676,-97.707297,5
30.287403,-97.700943,148
30.289011,-97.706953,34
30.285292,-97.699802,57
30.290135,-97.710146,81
30.282635,-97.701336,58
30.290916,-97.699127,52
30.305457,-97.71103,227
30.308695,-97.709155,106
30.306633,-97.704863,478
30.305128,-97.712135,11
30.309855,-97.710808,1
30.308811,-97.711673,41
30.282364,-97.684392,52
30.300884,-97.690249,27
30.32298,-97.703201,102
30.322029,-97.694297,172
30.320525,-97.699297,61
30.320139,-97.695759,110
30.321023,-97.698005,23
30.320538,-97.69277,21
30.323602,-97.693305,21
30.328651,-97.695283,80
30.3271,-97.704494,25
30.321668,-97.711493,15
30.327633,-97.706925,18
30.326407,-97.706281,7
30.323886,-97.707461,91
30.324716,-97.704865,29
30.329182,-97.705906,5
30.330932,-97.704343,19
30.323866,-97.70584,9
30.337415,-97.699435,53
30.341625,-97.696741,9
30.315714,-97.696106,43
30.316998,-97.69931,154
30.321278,-97.693037,3
30.322084,-97.70182,65
30.325779,-97.691914,76
30.327962,-97.694146,51
30.328741,-97.690073,52
30.330931,-97.700418,64
30.334722,-97.701083,63
30.339322,-97.698138,30
30.336173,-97.693107,93
30.324382,-97.689035,71
30.326825,-97.687624,51
30.327835,-97.702174,183
30.324231,-97.69463,165
30.325901,-97.708609,63
30.334214,-97.69178,121
30.315419,-97.701136,64
30.316953,-97.706922,1
30.321618,-97.704049,15
30.319086,-97.707979,9
30.318002,-97.708101,15
30.320402,-97.707975,15
30.320888,-97.705478,94
30.322606,-97.707651,157
30.323022,-97.705048,17
30.322574,-97.706824,86
30.314329,-97.708189,24
30.31785,-97.705946,23
30.315618,-97.706326,27
30.31821,-97.702235,221
30.32062,-97.700657,73
30.31453,-97.707302,5
30.316027,-97.708322,71
30.31975,-97.710179,27
30.321848,-97.710822,24
30.322116,-97.709827,45
30.316721,-97.703998,61
30.320676,-97.701459,79
30.320796,-97.703176,43
30.335896,-97.71048,107
30.335612,-97.703334,81
30.333057,-97.705022,9
30.329668,-97.706496,1
30.334184,-97.703324,5
30.334558,-97.702153,34
30.337165,-97.701467,12
30.333332,-97.705551,184
30.33049,-97.706508,59
30.32943,-97.70401,25
