head,tail,origin_addr,dest_addr,distance,duration,traffic_duration,speed_mph,
4594,6736,"Cedar Breaks Park Rd, Georgetown, TX 78628, USA","1788 D B Wood Rd, Georgetown, TX 78628, USA",2682,204,205,30.85601942,1.004901961
6736,4594,"1788 D B Wood Rd, Georgetown, TX 78628, USA","Cedar Breaks Park Rd, Georgetown, TX 78628, USA",2682,222,212,29.84197183,0.954954955
4595,6737,"4402 DB Woods Rd, Georgetown, TX 78628, USA","Bootys Crossing Rd, Georgetown, TX 78633, USA",6384,484,562,26.87403197,1.161157025
6737,4595,"Bootys Crossing Rd, Georgetown, TX 78633, USA","4402 DB Woods Rd, Georgetown, TX 78628, USA",6384,517,591,25.55756757,1.143133462
6737,5495,"Bootys Crossing Rd, Georgetown, TX 78633, USA","4550 Williams Dr, Georgetown, TX 78633, USA",6777,550,652,24.59646248,1.185454545
5495,6737,"4550 Williams Dr, Georgetown, TX 78633, USA","Bootys Crossing Rd, Georgetown, TX 78633, USA",6777,521,627,25.57562102,1.203454894
6736,6737,"1788 D B Wood Rd, Georgetown, TX 78628, USA","Bootys Crossing Rd, Georgetown, TX 78633, USA",9745,665,790,29.19804046,1.187969925
6737,6736,"Bootys Crossing Rd, Georgetown, TX 78633, USA","1788 D B Wood Rd, Georgetown, TX 78628, USA",9769,694,801,28.86849127,1.154178674
6739,5277,"Jay Wolf Dr, Andice, TX 78628, USA","1493 TX-29, Georgetown, TX 78628, USA",1091,140,156,16.46923567,1.114285714
5277,6739,"1493 TX-29, Georgetown, TX 78628, USA","Jay Wolf Dr, Andice, TX 78628, USA",1090,117,134,19.13555556,1.145299145
6740,6739,"710 River Down Rd, Georgetown, TX 78628, USA","Jay Wolf Dr, Andice, TX 78628, USA",4557,368,424,25.41197647,1.152173913
6739,6740,"Jay Wolf Dr, Andice, TX 78628, USA","710 River Down Rd, Georgetown, TX 78628, USA",4573,384,470,23.01063694,1.223958333
6745,4906,"Mitchell Elementary SRTS, Georgetown, TX 78626, USA","200 Carlson Cove, Georgetown, TX 78626, USA",561,32,39,33.23925,1.21875
4906,6745,"200 Carlson Cove, Georgetown, TX 78626, USA","Mitchell Elementary SRTS, Georgetown, TX 78626, USA",561,35,57,22.92362069,1.628571429
6998,6766,"11718 FM1625, Creedmoor, TX 78610, USA","4903 FM1327, Creedmoor, TX 78610, USA",660,34,40,38.15121951,1.176470588
6766,6998,"4903 FM1327, Creedmoor, TX 78610, USA","11718 FM1625, Creedmoor, TX 78610, USA",660,35,54,28.44,1.542857143
2703,6767,"12940 FM1625, Creedmoor, TX 78610, USA","12401 FM1625, Creedmoor, TX 78610, USA",941,84,118,18.74092437,1.404761905
6767,2703,"12401 FM1625, Creedmoor, TX 78610, USA","12940 FM1625, Creedmoor, TX 78610, USA",941,82,94,23.47547368,1.146341463
2704,6768,"6135 Evelyn Rd, Austin, TX 78747, USA","4991 FM1327, Creedmoor, TX 78610, USA",1784,83,92,45.46322581,1.108433735
6768,2704,"4991 FM1327, Creedmoor, TX 78610, USA","6135 Evelyn Rd, Austin, TX 78747, USA",1784,78,84,49.74211765,1.076923077
6428,6769,"10601 S Hwy 183, Mustang Ridge, TX 78610, USA","6523 FM1327, Austin, TX 78747, USA",4413,241,350,29.79717949,1.452282158
6769,6428,"6523 FM1327, Austin, TX 78747, USA","10601 S Hwy 183, Mustang Ridge, TX 78610, USA",1455,83,97,35.1872449,1.168674699
1099,6794,"3012 FM621, San Marcos, TX 78666, USA","2941 Staples Rd, San Marcos, TX 78666, USA",157,8,10,33.82636364,1.25
6794,1099,"2941 Staples Rd, San Marcos, TX 78666, USA","3012 FM621, San Marcos, TX 78666, USA",157,8,9,37.209,1.125
1426,6795,"6905 S Old Bastrop Hwy, San Marcos, TX 78666, USA","6905 S Old Bastrop Hwy, San Marcos, TX 78666, USA",45,3,5,17.775,1.666666667
6795,1426,"6905 S Old Bastrop Hwy, San Marcos, TX 78666, USA","6905 S Old Bastrop Hwy, San Marcos, TX 78666, USA",45,3,3,26.6625,1
1274,6807,"2100 Ranch Rd 12, San Marcos, TX 78666, USA","3034 Ranch Rd 12, San Marcos, TX 78666, USA",1391,54,58,55.87576271,1.074074074
6807,1274,"3034 Ranch Rd 12, San Marcos, TX 78666, USA","2100 Ranch Rd 12, San Marcos, TX 78666, USA",1392,54,61,53.21032258,1.12962963
6807,6808,"3034 Ranch Rd 12, San Marcos, TX 78666, USA","2950 Ranch Rd 12, San Marcos, TX 78666, USA",144,6,6,48.75428571,1
6808,6807,"2950 Ranch Rd 12, San Marcos, TX 78666, USA","3034 Ranch Rd 12, San Marcos, TX 78666, USA",144,6,6,48.75428571,1
4656,4687,"12518 Anderson Mill Rd, Austin, TX 78726, USA","711 Anderson Mill Rd, Austin, TX 78726, USA",1352,129,169,18.84847059,1.310077519
4687,4656,"711 Anderson Mill Rd, Austin, TX 78726, USA","12518 Anderson Mill Rd, Austin, TX 78726, USA",4825,438,554,20.60405405,1.264840183
5430,6828,"1550 Co Rd 107, Hutto, TX 78634, USA","1782 Co Rd 107, Texas, USA",7720,303,331,55.10963855,1.092409241
6828,5430,"1782 Co Rd 107, Texas, USA","1550 Co Rd 107, Hutto, TX 78634, USA",7997,341,401,47.14649254,1.175953079
4485,6886,"15119 FM 969, Austin, TX 78724, USA","12905 FM 969, Austin, TX 78724, USA",2388,161,409,13.80380488,2.540372671
6886,4485,"12905 FM 969, Austin, TX 78724, USA","15119 FM 969, Austin, TX 78724, USA",2388,148,215,26.20166667,1.452702703
6886,6887,"12905 FM 969, Austin, TX 78724, USA","12504 FM 969, Austin, TX 78724, USA",193,18,31,14.2940625,1.722222222
6887,6886,"12504 FM 969, Austin, TX 78724, USA","12905 FM 969, Austin, TX 78724, USA",193,15,34,13.06885714,2.266666667
2694,6958,"13300 FM812, Del Valle, TX 78617, USA","13151 Piland Triangle, Del Valle, TX 78617, USA",1800,179,195,21.76530612,1.089385475
6958,2694,"13151 Piland Triangle, Del Valle, TX 78617, USA","13300 FM812, Del Valle, TX 78617, USA",1800,165,173,24.51724138,1.048484848
6453,6965,"12131 FM973, Manor, TX 78653, USA","13191 FM973, Manor, TX 78653, USA",372,29,67,12.96529412,2.310344828
6965,6453,"13191 FM973, Manor, TX 78653, USA","12131 FM973, Manor, TX 78653, USA",2725,263,535,12.04897388,2.034220532
2731,6998,"11405 FM1625, Austin, TX 78747, USA","11718 FM1625, Creedmoor, TX 78610, USA",629,27,31,46.5853125,1.148148148
6998,2731,"11718 FM1625, Creedmoor, TX 78610, USA","11405 FM1625, Austin, TX 78747, USA",629,26,31,46.5853125,1.192307692
7203,5431,"3605 Co Rd 100, Hutto, TX 78634, USA","3636 Co Rd 100, Hutto, TX 78634, USA",930,143,145,15.09657534,1.013986014
5431,7203,"3636 Co Rd 100, Hutto, TX 78634, USA","3605 Co Rd 100, Hutto, TX 78634, USA",930,138,138,15.85683453,1
7052,4826,"900 Co Rd 254, Georgetown, TX 78633, USA","155 Country Vista Ln, Georgetown, TX 78633, USA",1529,81,84,42.63211765,1.037037037
4826,7052,"155 Country Vista Ln, Georgetown, TX 78633, USA","900 Co Rd 254, Georgetown, TX 78633, USA",1529,80,76,47.06142857,0.95
4821,7052,"6952 US-183, Georgetown, TX 78633, USA","900 Co Rd 254, Georgetown, TX 78633, USA",2183,108,122,42.06268293,1.12962963
7052,4821,"900 Co Rd 254, Georgetown, TX 78633, USA","6952 US-183, Georgetown, TX 78633, USA",2183,115,124,41.38968,1.07826087
7220,7054,"10128 Ranch Rd 2338, Georgetown, TX 78633, USA","11148 Ranch Rd 2338, Florence, TX 76527, USA",4143,218,247,39.59237903,1.133027523
7054,7220,"11148 Ranch Rd 2338, Florence, TX 76527, USA","10128 Ranch Rd 2338, Georgetown, TX 78633, USA",1876,76,87,50.52409091,1.144736842
7092,7091,"316 La Escalera Dr, Leander, TX 78641, USA","Ranch to Market Rd 2243, Leander, TX 78641, USA",305,15,19,36.1425,1.266666667
7091,7092,"Ranch to Market Rd 2243, Leander, TX 78641, USA","316 La Escalera Dr, Leander, TX 78641, USA",2964,281,415,16.88625,1.476868327
5826,7144,"FM971, Granger, TX 76530, USA","1825 Co Rd 336, Granger, TX 76530, USA",1394,73,74,44.0504,1.01369863
7144,5826,"1825 Co Rd 336, Granger, TX 76530, USA","FM971, Granger, TX 76530, USA",1394,80,80,40.78740741,1
7155,7154,"1136 Co Rd 428, Taylor, TX 76574, USA","9975 FM1331, Taylor, TX 76574, USA",1383,77,77,42.02192308,1
7154,7155,"9975 FM1331, Taylor, TX 76574, USA","1136 Co Rd 428, Taylor, TX 76574, USA",1383,72,71,45.52375,0.986111111
5839,7155,"3100 Granger Dam Rd, Granger, TX 76530, USA","1136 Co Rd 428, Taylor, TX 76574, USA",6791,354,353,45.46516949,0.997175141
7155,5839,"1136 Co Rd 428, Taylor, TX 76574, USA","3100 Granger Dam Rd, Granger, TX 76530, USA",6791,355,354,45.33709859,0.997183099
7456,7190,"6810b FM973, Coupland, TX 78615, USA","6151 FM973, Taylor, TX 76574, USA",895,33,35,58.92083333,1.060606061
7190,7456,"6151 FM973, Taylor, TX 76574, USA","6810b FM973, Coupland, TX 78615, USA",895,34,37,55.81973684,1.088235294
4614,7199,"5501 FM971, Georgetown, TX 78626, USA","FM971, Georgetown, TX 78626, USA",977,45,52,43.68849057,1.155555556
7199,4614,"FM971, Georgetown, TX 78626, USA","5501 FM971, Georgetown, TX 78626, USA",984,45,47,48.585,1.044444444
5713,7202,"13576 E State Hwy 29, Georgetown, TX 78626, USA","12531 TX-29, Georgetown, TX 78626, USA",1571,63,67,54.75397059,1.063492063
7202,5713,"12531 TX-29, Georgetown, TX 78626, USA","13576 E State Hwy 29, Georgetown, TX 78626, USA",1571,64,67,54.75397059,1.046875
6731,7203,"2425 Co Rd 130, Hutto, TX 78634, USA","3605 Co Rd 100, Hutto, TX 78634, USA",5891,419,458,30.4175817,1.093078759
7203,6731,"3605 Co Rd 100, Hutto, TX 78634, USA","2425 Co Rd 130, Hutto, TX 78634, USA",5891,422,446,31.23416107,1.056872038
7226,7217,"1670 Cross Creek Ln, Georgetown, TX 78628, USA","8500 TX-29, Georgetown, TX 78628, USA",3868,246,338,27.04176991,1.37398374
7217,7226,"8500 TX-29, Georgetown, TX 78628, USA","1670 Cross Creek Ln, Georgetown, TX 78628, USA",2135,123,196,25.68502538,1.593495935
7229,4580,"867 Red Oak, Liberty Hill, TX 78642, USA","2650 Co Rd 258, Liberty Hill, TX 78642, USA",1955,172,174,26.47628571,1.011627907
4580,7229,"2650 Co Rd 258, Liberty Hill, TX 78642, USA","867 Red Oak, Liberty Hill, TX 78642, USA",1955,166,168,27.41627219,1.012048193
7230,7218,"25879 Ronald Reagan Blvd, Georgetown, TX 78633, USA","5906 Co Rd 263, Georgetown, TX 78633, USA",6635,476,547,28.69516423,1.149159664
7218,7230,"5906 Co Rd 263, Georgetown, TX 78633, USA","25879 Ronald Reagan Blvd, Georgetown, TX 78633, USA",1355,70,87,36.49261364,1.242857143
4585,7220,"9275 Ranch Rd 2338, Georgetown, TX 78633, USA","10128 Ranch Rd 2338, Georgetown, TX 78633, USA",1533,133,169,21.37182353,1.270676692
7220,4585,"10128 Ranch Rd 2338, Georgetown, TX 78633, USA","9275 Ranch Rd 2338, Georgetown, TX 78633, USA",865,39,48,41.8377551,1.230769231
7357,7219,"Ronald Reagan Blvd, Georgetown, TX 78633, USA","1155 Co Rd 289, Georgetown, TX 78633, USA",2215,93,112,46.45619469,1.204301075
7219,7357,"1155 Co Rd 289, Georgetown, TX 78633, USA","Ronald Reagan Blvd, Georgetown, TX 78633, USA",2215,99,109,47.72318182,1.101010101
4580,7226,"2650 Co Rd 258, Liberty Hill, TX 78642, USA","1670 Cross Creek Ln, Georgetown, TX 78628, USA",4446,207,266,39.46449438,1.285024155
7226,4580,"1670 Cross Creek Ln, Georgetown, TX 78628, USA","2650 Co Rd 258, Liberty Hill, TX 78642, USA",4446,200,238,44.08794979,1.19
7218,7229,"5906 Co Rd 263, Georgetown, TX 78633, USA","867 Red Oak, Liberty Hill, TX 78642, USA",5042,314,343,34.73703488,1.092356688
7229,7218,"867 Red Oak, Liberty Hill, TX 78642, USA","5906 Co Rd 263, Georgetown, TX 78633, USA",13288,721,840,37.44656361,1.165048544
7219,7230,"1155 Co Rd 289, Georgetown, TX 78633, USA","25879 Ronald Reagan Blvd, Georgetown, TX 78633, USA",1970,92,143,32.42291667,1.554347826
7230,7219,"25879 Ronald Reagan Blvd, Georgetown, TX 78633, USA","1155 Co Rd 289, Georgetown, TX 78633, USA",1970,87,102,45.32912621,1.172413793
1137,7312,"18893 FM 969, Manor, TX 78653, USA","18018 FM 969, Manor, TX 78653, USA",2657,114,134,46.64511111,1.175438596
7312,1137,"18018 FM 969, Manor, TX 78653, USA","18893 FM 969, Manor, TX 78653, USA",2657,110,137,45.63108696,1.245454545
2748,7314,"15009 FM812, Del Valle, TX 78617, USA","15935 FM812, Del Valle, TX 78617, USA",1132,43,45,58.3226087,1.046511628
7314,2748,"15935 FM812, Del Valle, TX 78617, USA","15009 FM812, Del Valle, TX 78617, USA",1132,42,47,55.8925,1.119047619
6089,7316,"701 US-183, Lockhart, TX 78644, USA","963 Old Lockhart Rd, Lockhart, TX 78644, USA",12871,593,739,41.22198649,1.246205734
7316,6089,"963 Old Lockhart Rd, Lockhart, TX 78644, USA","701 US-183, Lockhart, TX 78644, USA",15170,596,758,47.3687747,1.271812081
1705,7319,"12403 Palmer Rd, Creedmoor, TX 78610, USA","2701 FM1327, Austin, TX 78747, USA",731,32,46,36.86106383,1.4375
7319,1705,"2701 FM1327, Austin, TX 78747, USA","12403 Palmer Rd, Creedmoor, TX 78610, USA",731,33,44,38.49933333,1.333333333
5685,7329,"12101 Walton Hill Pass, Coupland, TX 78615, USA","19613 FM973, Coupland, TX 78615, USA",2573,116,123,49.1775,1.060344828
7329,5685,"19613 FM973, Coupland, TX 78615, USA","12101 Walton Hill Pass, Coupland, TX 78615, USA",2573,111,120,50.39677686,1.081081081
7220,7357,"10128 Ranch Rd 2338, Georgetown, TX 78633, USA","Ronald Reagan Blvd, Georgetown, TX 78633, USA",3752,211,249,35.56896,1.180094787
7357,7220,"Ronald Reagan Blvd, Georgetown, TX 78633, USA","10128 Ranch Rd 2338, Georgetown, TX 78633, USA",1470,71,99,34.839,1.394366197
5466,7360,"7410 E State Hwy 29, Georgetown, TX 78626, USA","8150 TX-29, Georgetown, TX 78626, USA",588,22,24,55.7424,1.090909091
7360,5466,"8150 TX-29, Georgetown, TX 78626, USA","7410 E State Hwy 29, Georgetown, TX 78626, USA",588,22,26,51.61333333,1.181818182
7368,7367,"2821 Arroyo Doble, San Marcos, TX 78666, USA","2111 Hunter Rd, San Marcos, TX 78666, USA",7724,527,637,28.69260188,1.208728653
7367,7368,"2111 Hunter Rd, San Marcos, TX 78666, USA","2821 Arroyo Doble, San Marcos, TX 78666, USA",7693,534,591,30.79798986,1.106741573
6713,7368,"Central Park Loop, San Marcos, TX 78666, USA","2821 Arroyo Doble, San Marcos, TX 78666, USA",15010,957,1120,31.73389831,1.170323929
7368,6713,"2821 Arroyo Doble, San Marcos, TX 78666, USA","Central Park Loop, San Marcos, TX 78666, USA",15041,967,1162,30.65104901,1.201654602
1973,7373,"5015 TX-21, San Marcos, TX 78666, USA","4212 TX-21, San Marcos, TX 78666, USA",1865,67,74,58.934,1.104477612
7373,1973,"4212 TX-21, San Marcos, TX 78666, USA","5015 TX-21, San Marcos, TX 78666, USA",1865,67,73,59.73040541,1.089552239
5678,7456,"19991 FM973, Coupland, TX 78615, USA","6810b FM973, Coupland, TX 78615, USA",663,25,30,50.68741935,1.2
7456,5678,"6810b FM973, Coupland, TX 78615, USA","19991 FM973, Coupland, TX 78615, USA",663,25,28,54.18310345,1.12
1280,1279,"242 N Guadalupe St, San Marcos, TX 78666, USA","350 N Guadalupe St, San Marcos, TX 78666, USA",424,136,174,5.742171429,1.279411765
1632,1631,"501 S Guadalupe St, San Marcos, TX 78666, USA","401 S Guadalupe St, San Marcos, TX 78666, USA",114,20,20,12.86571429,1
1649,1632,"104 Lee St, San Marcos, TX 78666, USA","501 S Guadalupe St, San Marcos, TX 78666, USA",188,19,22,19.37217391,1.157894737
1657,1656,"101 E Martin Luther King Dr, San Marcos, TX 78666, USA","100 E San Antonio St Ste 100, San Marcos, TX 78666, USA",420,111,101,9.758823529,0.90990991
1631,1663,"401 S Guadalupe St, San Marcos, TX 78666, USA","300 S L B J Dr, San Marcos, TX 78666, USA",1259,185,228,13.02982533,1.232432432
1663,1657,"300 S L B J Dr, San Marcos, TX 78666, USA","101 E Martin Luther King Dr, San Marcos, TX 78666, USA",1432,202,260,13.00321839,1.287128713
1665,1666,"111 E San Antonio St, San Marcos, TX 78666, USA","111 E San Antonio St, San Marcos, TX 78666, USA",281,88,83,7.928214286,0.943181818
1656,1665,"100 E San Antonio St Ste 100, San Marcos, TX 78666, USA","111 E San Antonio St, San Marcos, TX 78666, USA",1,0,0,2.37,1
7394,1280,"242 TX-82 Loop, San Marcos, TX 78666, USA","242 N Guadalupe St, San Marcos, TX 78666, USA",488,145,136,8.442043796,0.937931034
3322,3337,"209W E 9th St, Austin, TX 78701, USA","1000N Congress Ave, Austin, TX 78701, USA",437,134,142,7.242587413,1.059701493
1666,7394,"111 E San Antonio St, San Marcos, TX 78666, USA","242 TX-82 Loop, San Marcos, TX 78666, USA",793,183,190,9.839842932,1.038251366
1632,1634,"501 S Guadalupe St, San Marcos, TX 78666, USA","501 S L B J Dr, San Marcos, TX 78666, USA",119,17,19,14.1015,1.117647059
3334,3333,"319 Colorado St, Austin, TX 78701, USA","140 W Cesar Chavez St, Austin, TX 78701, USA",519,124,142,8.601608392,1.14516129
3333,3334,"140 W Cesar Chavez St, Austin, TX 78701, USA","319 Colorado St, Austin, TX 78701, USA",519,121,130,9.389541985,1.074380165
3334,3325,"319 Colorado St, Austin, TX 78701, USA","107 W 5th St, Austin, TX 78701, USA",187,69,52,8.362075472,0.753623188
3325,3334,"107 W 5th St, Austin, TX 78701, USA","319 Colorado St, Austin, TX 78701, USA",300,73,78,9,1.068493151
3333,3245,"140 W Cesar Chavez St, Austin, TX 78701, USA","111 E Cesar Chavez St, Austin, TX 78701, USA",130,27,40,7.514634146,1.481481481
3245,3333,"111 E Cesar Chavez St, Austin, TX 78701, USA","140 W Cesar Chavez St, Austin, TX 78701, USA",130,23,33,9.061764706,1.434782609
3046,3333,"215 Cesar Chavez/Lavaca, Austin, TX 78701, USA","140 W Cesar Chavez St, Austin, TX 78701, USA",86,13,21,9.264545455,1.615384615
3333,3046,"140 W Cesar Chavez St, Austin, TX 78701, USA","215 Cesar Chavez/Lavaca, Austin, TX 78701, USA",630,158,167,8.8875,1.056962025
3297,3322,"115 7th/Colorado, Austin, TX 78701, USA","209W E 9th St, Austin, TX 78701, USA",343,121,134,6.021555556,1.107438017
3329,3328,"411 Brazos St, Austin, TX 78701, USA","99 San Jacinto Blvd, Austin, TX 78701, USA",758,276,273,6.556423358,0.989130435
3325,3332,"107 W 5th St, Austin, TX 78701, USA","113 W 6th St, Austin, TX 78701, USA",301,68,79,8.917125,1.161764706
3332,3297,"113 W 6th St, Austin, TX 78701, USA","115 7th/Colorado, Austin, TX 78701, USA",163,51,50,7.574705882,0.980392157
3245,3328,"111 E Cesar Chavez St, Austin, TX 78701, USA","99 San Jacinto Blvd, Austin, TX 78701, USA",235,104,110,5.017567568,1.057692308
3328,3245,"99 San Jacinto Blvd, Austin, TX 78701, USA","111 E Cesar Chavez St, Austin, TX 78701, USA",235,112,125,4.420238095,1.116071429
1281,1282,"200 University Dr, San Marcos, TX 78666, USA","201 E Hutchison St, San Marcos, TX 78666, USA",309,102,87,8.321931818,0.852941176
1633,1634,"401 B S L B J Dr, San Marcos, TX 78666, USA","501 S L B J Dr, San Marcos, TX 78666, USA",356,96,95,8.78875,0.989583333
1648,1649,"609 S L B J Dr, San Marcos, TX 78666, USA","104 Lee St, San Marcos, TX 78666, USA",121,33,32,8.69,0.96969697
1634,1648,"501 S L B J Dr, San Marcos, TX 78666, USA","609 S L B J Dr, San Marcos, TX 78666, USA",184,45,45,9.48,1
1658,1653,"123 S L B J Dr, San Marcos, TX 78666, USA","201 S L B J Dr, San Marcos, TX 78666, USA",423,135,137,7.264565217,1.014814815
1659,1661,"142 N LBJ Dr, San Marcos, TX 78666, USA","102 N LBJ Dr, San Marcos, TX 78666, USA",317,105,103,7.223942308,0.980952381
1661,1658,"102 N LBJ Dr, San Marcos, TX 78666, USA","123 S L B J Dr, San Marcos, TX 78666, USA",73,27,26,6.407777778,0.962962963
1282,7393,"201 E Hutchison St, San Marcos, TX 78666, USA","232 N LBJ Dr, San Marcos, TX 78666, USA",1,0,1,1.185,1
1653,1670,"201 S L B J Dr, San Marcos, TX 78666, USA","352 S L B J Dr, San Marcos, TX 78666, USA",1505,186,204,17.39926829,1.096774194
1670,1633,"352 S L B J Dr, San Marcos, TX 78666, USA","401 B S L B J Dr, San Marcos, TX 78666, USA",1675,204,220,17.96266968,1.078431373
7393,1659,"232 N LBJ Dr, San Marcos, TX 78666, USA","142 N LBJ Dr, San Marcos, TX 78666, USA",323,91,94,8.058,1.032967033
2506,2510,"5030 W, US-290, Austin, TX 78735, USA","5008 W Texas Hwy 71 Service Rd, Austin, TX 78735, USA",612,163,168,8.582485207,1.030674847
1250,1249,"18101 TX-71, Austin, TX 78738, USA","21400 TX-71, Spicewood, TX 78669, USA",5087,218,275,43.68184783,1.26146789
1249,1250,"21400 TX-71, Spicewood, TX 78669, USA","18101 TX-71, Austin, TX 78738, USA",5087,214,280,42.90459075,1.308411215
1424,1150,"22000 TX-71, Spicewood, TX 78669, USA","3612 Pace Bend Rd S, Spicewood, TX 78669, USA",2321,91,123,44.36104839,1.351648352
1150,1424,"3612 Pace Bend Rd S, Spicewood, TX 78669, USA","22000 TX-71, Spicewood, TX 78669, USA",2321,95,125,43.65690476,1.315789474
1249,1424,"21400 TX-71, Spicewood, TX 78669, USA","22000 TX-71, Spicewood, TX 78669, USA",1557,64,85,42.90802326,1.328125
1424,1249,"22000 TX-71, Spicewood, TX 78669, USA","21400 TX-71, Spicewood, TX 78669, USA",1557,71,104,35.14371429,1.464788732
1905,1904,"Lantana Hall, 501 N Edward Gary St, San Marcos, TX 78666, USA","Sterry Hall, N Edward Gary St, San Marcos, TX 78666, USA",48,10,10,10.34181818,1
1904,1281,"Sterry Hall, N Edward Gary St, San Marcos, TX 78666, USA","200 University Dr, San Marcos, TX 78666, USA",109,53,49,5.1666,0.924528302
1898,1905,"Beretta Hall, N LBJ Dr, San Marcos, TX 78666, USA","Lantana Hall, 501 N Edward Gary St, San Marcos, TX 78666, USA",200,63,62,7.523809524,0.984126984
1540,1530,"401 W Hopkins St, San Marcos, TX 78666, USA","217 W Hopkins St, San Marcos, TX 78666, USA",351,75,72,11.39547945,0.96
1530,1540,"217 W Hopkins St, San Marcos, TX 78666, USA","401 W Hopkins St, San Marcos, TX 78666, USA",351,114,121,6.818606557,1.061403509
1667,1666,"141 W Hopkins St, San Marcos, TX 78666, USA","111 E San Antonio St, San Marcos, TX 78666, USA",123,26,26,10.79666667,1
