,0
152580743,201
"(30.325136127595222, -97.7506632192506)",395
152580749,395
"(30.325253927454597, -97.75108802012801)",235
152580752,235
"(30.157686749022623, -97.74362810951158)",114
152580763,114
"(30.278002154760586, -97.67712727083807)",196
152580786,196
"(30.278631154854896, -97.67654626965441)",196
152580788,196
"(30.491068038619115, -97.97705990794148)",260
152580797,260
"(30.49061503889255, -97.97636690636602)",260
152580807,260
"(30.377830949141334, -97.65546122424861)",181
152580816,181
"(30.378066649064035, -97.65563552458562)",181
152580819,181
"(30.37152404833706, -97.98517993165619)",462
152580849,462
"(30.37047404958639, -97.98176292379881)",462
152580865,462
"(30.363449144170563, -97.67888227148438)",141
152580871,141
"(30.36316514456368, -97.67762826898054)",141
152580888,141
"(30.361561145715264, -97.67426926231136)",141
152580891,141
"(30.36103714594574, -97.67368026115173)",141
152580901,141
"(30.360764146283596, -97.67261225902553)",141
152580907,141
"(30.266906440044338, -97.7314928815336)",281
152580933,281
"(30.26639914053023, -97.73006337861096)",281
152580934,281
"(30.265703741166917, -97.72820097480727)",41
152580935,41
"(30.263095743770556, -97.72047855906247)",41
152580936,41
"(30.262824044164592, -97.7192595565781)",41
152580937,41
"(30.262441244704355, -97.71759285318399)",41
152580940,41
"(30.264836442008995, -97.72571526973395)",41
152580949,41
"(30.26448504235175, -97.7247021676678)",41
152580950,41
"(30.264157742670957, -97.72375826574368)",41
152580952,41
"(30.26749993937363, -97.73350598565638)",281
152580960,281
"(30.267738639096358, -97.73434028736638)",281
152580969,281
"(30.268162538592545, -97.73585929048178)",281
152580976,281
"(30.268240338499965, -97.73613839105447)",281
152580980,281
"(30.269236837314377, -97.73970919838777)",281
152580983,281
"(30.26953373696078, -97.7407733005755)",281
152580985,281
"(30.450970142334423, -97.64875820811966)",3
152581001,3
"(30.4504421426896, -97.6477092060683)",3
152581004,3
"(30.281406304205266, -97.84285571612546)",125
152581014,125
"(30.280973204448642, -97.84223611479719)",125
152581017,125
"(30.27810100452833, -97.84299251652504)",125
152581063,125
"(30.340667919093118, -97.77304576539294)",431
152581074,431
"(30.15932527650161, -97.65092012191988)",208
152581080,208
"(30.15903667652896, -97.65094482197568)",208
152581082,208
"(30.15576321943095, -97.83887141094004)",214
152581089,214
"(30.157074819281824, -97.83888081092972)",214
152581091,214
"(30.29794693421139, -97.73900129602455)",220
152581097,220
"(30.298576033829917, -97.74003529813814)",220
152581100,220
"(30.302449130287453, -97.75037541940875)",113
152581108,113
"(30.302409130192686, -97.75070642009672)",113
152581111,113
"(30.30361412950229, -97.7525444238722)",113
152581113,113
"(30.3044631287949, -97.75457382806027)",113
152581115,113
"(30.304725828479484, -97.7555223300235)",113
152581121,113
"(30.305000128163968, -97.75646643197797)",113
152581123,113
"(30.305272127848912, -97.75740943393117)",266
152581124,266
"(30.300217732813735, -97.74280130379837)",220
152581142,220
"(30.300998632232364, -97.74444350716864)",113
152581144,113
"(30.301225232063583, -97.74492010814723)",113
152581146,113
"(30.361856330510825, -97.72655736823714)",194
152581152,194
"(30.363246830609896, -97.72567246637217)",194
152581153,194
"(30.38591894443447, -97.99239794782952)",170
152581156,170
"(30.385653444399292, -97.99258514827419)",170
152581159,170
"(30.38416404366487, -97.99523845449266)",170
152581169,170
"(30.384383843309216, -97.99623215679358)",170
152581175,170
"(30.385578143188255, -97.9962255567322)",170
152581184,170
"(30.38615864386839, -97.99401585157591)",170
152581205,170
"(30.31849725145501, -97.67199955926813)",12
152581231,12
"(30.322416150125395, -97.67500826515523)",12
152581239,12
"(30.32268264960354, -97.6767097685538)",12
152581242,12
"(30.323695349180777, -97.67776127062682)",12
152581245,12
"(30.299344161683102, -97.64421920472823)",466
152581265,466
"(30.299270161947458, -97.64332120295933)",466
152581266,466
"(30.31180108208232, -97.90172674440862)",119
152581269,119
"(30.310643482237857, -97.90163214423667)",119
152581283,119
"(30.461718143838404, -97.63874218792196)",472
152581308,472
"(30.462489143989, -97.63786618616672)",472
152581321,472
"(30.463347143857344, -97.63797218633928)",472
152581327,472
"(30.4951091563838, -97.57782906838948)",19
152581360,19
"(30.495841956342847, -97.57764856801278)",19
152581362,19
"(30.323387122106976, -97.76958245873341)",186
152581370,186
"(30.323676121834133, -97.77037646038579)",186
152581376,186
"(30.287202033732356, -97.74474150822762)",497
152581385,497
"(30.287320133246418, -97.74631541148118)",497
152581389,497
"(30.287440832754662, -97.74790661477296)",497
152581392,497
"(30.287166332777836, -97.74793461483966)",497
152581404,497
"(30.28728423230625, -97.74945841799425)",497
152581406,497
"(30.286519034400868, -97.74277460418195)",497
152581414,497
"(30.286668633777882, -97.74479460835433)",497
152581416,497
"(30.377448136659112, -97.69925331202262)",129
152581420,129
"(30.378891136770623, -97.69828431000755)",129
152581421,129
"(30.40112473250668, -97.70405412086069)",331
152581435,331
"(30.40168363208543, -97.70528622334025)",331
152581442,331
"(30.39691263115346, -97.7104234339672)",331
152581451,331
"(30.395555731841185, -97.7085962303014)",331
152581455,331
"(30.449070035336312, -98.00016796331734)",325
152581470,325
"(30.277202517443015, -97.80196722853361)",362
152581495,362
"(30.277837617381625, -97.80193432844396)",362
152581501,362
"(30.192702123326836, -97.81359355570767)",32
152581557,32
"(30.19151542326929, -97.81419995703396)",32
152581561,32
"(30.19101602343844, -97.81384115628005)",32
152581577,32
"(30.246945192654824, -97.5561380361632)",293
152581585,293
"(30.24620319371709, -97.55259502948843)",293
152581588,293
"(30.37751813535446, -97.70373032109478)",470
152581595,470
"(30.377674735448164, -97.7033440203052)",470
152581598,470
"(30.18629784008255, -97.76204924706151)",445
152581608,445
"(30.377623322498916, -97.74754211091322)",236
152581613,236
"(30.378255022857708, -97.74608620787504)",420
152581616,420
"(30.228268741296905, -97.74219870472959)",419
152581626,419
"(30.412795125330756, -97.72411336130712)",33
152581629,33
"(30.414552925043026, -97.72440286183118)",215
152581638,215
"(30.337472981145083, -97.55745393576748)",203
152581650,203
"(30.42472625286072, -97.62211935685062)",468
152581655,468
"(30.425720952890206, -97.62158005575866)",468
152581663,468
"(30.35941183553281, -98.02677792923987)",405
152581672,405
"(30.3597420370777, -98.02215001832974)",405
152581678,405
"(30.378904363035314, -97.93828922408684)",305
152581693,305
"(30.44487515029079, -97.62267115711923)",283
152581698,283
"(30.444453150597198, -97.62174215532298)",283
152581701,283
"(30.21144389880416, -97.88374600757372)",292
152581706,292
"(30.212206098263515, -97.88515271065945)",292
152581711,292
"(30.209349098667534, -97.88486871010873)",292
152581753,292
"(30.2828192026916, -97.84715532540295)",125
152581792,125
"(30.28161910230952, -97.84878362897585)",125
152581799,125
"(30.365958450091206, -97.98165612372081)",462
152581823,462
"(30.46106014530104, -97.63373817811654)",472
152581830,472
"(30.326231148103684, -97.68045727594847)",272
152581836,272
"(30.309104035797617, -97.72933877576959)",269
152581844,269
"(30.309525835490884, -97.73020777754084)",269
152581845,269
"(30.309972535165958, -97.73112807941746)",269
152581847,269
"(30.310415434843723, -97.73204058127901)",269
152581850,269
"(30.31446033211021, -97.73965739683666)",395
152581853,395
"(30.315314531430758, -97.74160610083189)",395
152581856,395
"(30.315771131111, -97.7425015026667)",395
152581858,395
"(30.316667030466323, -97.74431560638742)",395
152581860,395
"(30.317439029845268, -97.7460971100479)",395
152581863,395
"(30.31824172928745, -97.74765421324554)",395
152581865,395
"(30.318549229042656, -97.74835451468621)",395
152581869,395
"(30.318768628839454, -97.74894941591184)",395
152581872,395
"(30.318910328725497, -97.74927581658369)",395
152581877,395
"(30.320089127858445, -97.75171942161303)",395
152581879,395
"(30.320568327278796, -97.75347002523188)",395
152581883,395
"(30.32097032698284, -97.75430322694947)",235
152581886,235
"(30.160846124727737, -97.82048257123759)",495
152581937,495
"(30.160287124804448, -97.82043857115649)",495
152581939,495
"(30.15921212518567, -97.81961756942263)",495
152581942,495
"(30.157483225588827, -97.81895886805232)",495
152581950,495
"(30.15273712615948, -97.81884056790979)",495
152581951,495
"(30.14983612509268, -97.82322057736694)",127
152581961,127
"(30.2117835369227, -97.76281914799907)",276
152581974,276
"(30.21107253686085, -97.76328744899543)",276
152581977,276
"(30.21036113681561, -97.76370144987868)",56
152581979,56
"(30.20767303658332, -97.76546445363222)",56
152581982,56
"(30.342319120430272, -97.76798645474136)",431
152581993,431
"(30.37778210750331, -97.7974420154873)",37
152581998,37
"(30.37783570728331, -97.7981459169781)",37
152582001,37
"(30.419934039646687, -97.9962259553677)",342
152582010,342
"(30.425871039801123, -97.99392494977818)",342
152582024,342
"(30.42977704014318, -97.99168394441574)",342
152582030,342
"(30.430742039952243, -97.9919589450135)",342
152582033,342
"(30.43337303938879, -97.99283794694324)",342
152582036,342
"(30.44423009683245, -97.80804453540291)",94
152582054,94
"(30.445479096639193, -97.80822153572812)",94
152582061,94
"(30.44573819593332, -97.81045804048536)",94
152582069,94
"(30.451028194756635, -97.45100483510643)",245
152582081,245
"(30.461223193983287, -97.44893583097397)",245
152582090,245
"(30.172242117808462, -97.83820560910767)",416
152582100,416
"(30.14830033923659, -97.7788499831604)",209
152582120,209
"(30.14852203952424, -97.77784468104261)",453
152582127,453
"(30.14884473960355, -97.77747148025111)",453
152582129,453
"(30.475544150087742, -97.60995483109244)",282
152582172,282
"(30.23357441724314, -97.81835176478037)",263
152582220,263
"(30.235796115465657, -97.82321957515278)",366
152582243,366
"(30.236446814821655, -97.82503597903428)",366
152582275,366
"(30.23701431284184, -97.83111809210115)",366
152582298,366
"(30.23706990977274, -97.84080081300434)",433
152582313,433
"(30.235784106601944, -97.85122183564525)",71
152582343,71
"(30.235606605730915, -97.8540136417246)",71
152582348,71
"(30.235579105248824, -97.85553264503372)",71
152582353,71
"(30.234939704766404, -97.85726254882235)",71
152582387,71
"(30.235062506566962, -97.85158173644834)",71
152582411,71
"(30.236156909993905, -97.84042311221316)",433
152582460,433
"(30.236136010369687, -97.83924490966544)",433
152582468,433
"(30.23611311217664, -97.83354259735242)",433
152582476,433
"(30.236072213127645, -97.83054519089404)",366
152582503,366
"(30.235846413666334, -97.8289170873956)",366
152582504,366
"(30.232659517151323, -97.8189711661328)",263
152582549,263
"(30.232596517322435, -97.81844836501487)",263
152582552,263
"(30.31751394748926, -97.68612948764172)",365
152582587,365
"(30.31948384763953, -97.68481088492297)",365
152582592,365
"(30.321153547750388, -97.68374898273177)",365
152582594,365
"(30.32175314777155, -97.68343188207417)",365
152582598,365
"(30.4501990367036, -97.99570295288322)",325
152582612,325
"(30.43419607049392, -97.89668482862648)",391
152582639,391
"(30.431339070343263, -97.89813173195785)",391
152582652,391
"(30.428444069811786, -97.90078873798348)",391
152582659,391
"(30.43019007123782, -97.89569972660486)",391
152582704,391
"(30.338771722453902, -97.76260334362108)",235
152582734,235
"(30.155350909708925, -97.86911537679215)",265
152582754,265
"(30.156763409736733, -97.8685522755249)",265
152582755,265
"(30.370457100807954, -97.82200556814301)",410
152582786,410
"(30.369961100923618, -97.82180956774097)",410
152582788,410
"(30.30533411431684, -97.80182952734226)",11
152582805,11
"(30.304086914700846, -97.80103842570249)",48
152582819,48
"(30.301428632905118, -97.74202890216282)",220
152582831,220
"(30.37435454649453, -97.66624234581377)",181
152582875,181
"(30.441863141331307, -97.6562132232554)",3
152582903,3
"(30.44201814099446, -97.6573492255033)",3
152582912,3
"(30.309263450607823, -97.67871727302499)",429
152582922,429
"(30.309963150475227, -97.67889027334887)",429
152582929,429
"(30.27725452709661, -97.77047766210592)",268
152582944,268
"(30.278165727166034, -97.76990776088444)",268
152582946,268
"(30.34589305898791, -97.96120087743957)",303
152582966,303
"(30.344761859008887, -97.96149597815514)",303
152582967,303
"(30.38832106050588, -97.94298883437598)",305
152583015,305
"(30.068874173189833, -97.69827231860995)",115
152583069,115
"(30.06883117249239, -97.70059332330989)",115
152583071,115
"(30.228811109678993, -97.84398262012785)",433
152583078,433
"(30.22735880998054, -97.84354101921154)",433
152583083,433
"(30.24173608658406, -97.58045018257481)",120
152583097,120
"(30.245435684972676, -97.58461799045155)",120
152583120,120
"(30.24595908461225, -97.58568309247927)",120
152583122,120
"(30.369743634010963, -97.71147023711491)",470
152583207,470
"(30.3708646340915, -97.71074583559883)",470
152583210,470
"(30.296937150353763, -97.68460728525476)",99
152583217,99
"(30.29731115038844, -97.68433628469776)",99
152583220,99
"(30.298065150753793, -97.6827722815298)",99
152583224,99
"(30.297753151073245, -97.68179827958326)",99
152583227,99
"(30.07386517745794, -97.6821392859952)",447
152583254,447
"(30.07542917779641, -97.68039028245478)",447
152583258,447
"(30.07022517667345, -97.68619029420637)",447
152583266,447
"(30.294492504585165, -97.8370349031194)",125
152583287,125
"(30.438699351618656, -97.62054035321134)",283
152583297,283
"(30.436317551497567, -97.62201765618975)",283
152583300,283
"(30.25322849140433, -97.89252402581165)",164
152583306,164
"(30.491051038420178, -97.97767390935688)",260
152583318,260
"(30.490504038474306, -97.97768190940025)",260
152583321,260
"(30.42613304171809, -97.98807393620021)",342
152583333,342
"(30.426384040470165, -97.99175394471868)",342
152583361,342
"(30.2115791085397, -97.85353164133986)",82
152583377,82
"(30.268405435003693, -97.74771401496572)",411
152583390,411
"(30.26933893500139, -97.74736471421363)",411
152583391,411
"(30.27213683498946, -97.74633401199343)",411
152583395,411
"(30.27398713499439, -97.74560891043546)",88
152583398,88
"(30.275191434986436, -97.74517380949787)",88
152583402,88
"(30.278261134970013, -97.7440508070795)",88
152583404,88
"(30.27917333496084, -97.74373110638996)",88
152583407,88
"(30.280908534956748, -97.74307810498567)",88
152583410,88
"(30.39450226466176, -97.92818140066233)",100
152583424,100
"(30.395473064605888, -97.92803480029427)",100
152583432,100
"(30.396408964554663, -97.92788519992081)",100
152583438,100
"(30.397492564503906, -97.9276855994289)",100
152583439,100
"(30.28774663438086, -97.7423690033048)",497
152583446,497
"(30.289130534261897, -97.7422333029805)",497
152583448,497
"(30.285059934529166, -97.74290780450333)",88
152583451,88
"(30.28776893429486, -97.74264740387949)",497
